DATE,TIME,LOCATION,GAME ID,WHITE TEAM,S,DARK TEAM,S,COMMENTS,DIVISION,SORTKEY
1-Feb,8:40 AM,BECKMAN HS 1,12Bpt13,2ndA-680 RED,6.3,3rdB-LA JOLLA UNITED NAVY,6,5th-10th 2A/3B,12U_BOYS_PLATINUM,202602010840
1-Feb,9:30 AM,BECKMAN HS 1,12Bpt14,3rdA-LAMORINDA A,5,2ndB-NORTH IRVINE BLACK,20,5th-10th 3A/2B,12U_BOYS_PLATINUM,202602010930
1-Feb,10:20 AM,BECKMAN HS 1,12Bpt15,1stA-MISSION WPC A,12,2ndC-ORWP A,3,1-4 semi 1A/2C,12U_BOYS_PLATINUM,202602011020
1-Feb,11:10 AM,BECKMAN HS 1,12Bpt16,1stB-CC UNITED BLACK,9,1stC-STANFORD RED,12,1-4 semi 1B/1C,12U_BOYS_PLATINUM,202602011110
1-Feb,12:00 PM,BECKMAN HS 1,12Bpt18,L#13-LA JOLLA UNITED NAVY,7,3rdC-SHAQ,11,7th-10th,12U_BOYS_PLATINUM,202602011200
1-Feb,12:50 PM,BECKMAN HS 1,12Bpt20,L#15-ORWP A,4,L#16-CC UNITED BLACK,16,3rd,12U_BOYS_PLATINUM,202602011250
1-Feb,1:40 PM,BECKMAN HS 1,12Bpt21,W#15-MISSION WPC A,18,W#16-STANFORD RED,4,1st,12U_BOYS_PLATINUM,202602011340
1-Feb,2:30 PM,BECKMAN HS 1,12Bpt17,W#13-680 RED,5,W#14-NORTH IRVINE BLACK,6,5th,12U_BOYS_PLATINUM,202602011430
1-Feb,3:20 PM,BECKMAN HS 1,12Bpt19,L#14-LAMORINDA A,17,4thC-DAVIS,7,7th-10th,12U_BOYS_PLATINUM,202602011520
31-Jan,7:50 AM,COSTA MESA HS 2,12C01,A1-CMAC,8,A3-PALOS VERDES,14,"A bracket A1,A3",12U_COED,202601310750
31-Jan,10:20 AM,BECKMAN HS 1,12C02,B1-POWAY VALLEY,2,B4-LA CITY UNITED,8,"B bracket B1,B4",12U_COED,202601311020
31-Jan,10:20 AM,COSTA MESA HS 2,12C04,A1-CMAC,12,A2-SET,20,"A bracket A1,A2",12U_COED,202601311020
31-Jan,11:10 AM,BECKMAN HS 1,12C03,B2-LOYOLA WPC,0,B3-YOLO BLACK,21,"B bracket B2,B3",12U_COED,202601311110
31-Jan,1:40 PM,BECKMAN HS 1,12C05,B1-POWAY VALLEY,0,B3-YOLO BLACK,13,"B bracket B1,B3",12U_COED,202601311340
31-Jan,2:30 PM,BECKMAN HS 1,12C06,B2-LOYOLA WPC,2,B4-LA CITY UNITED,8,"B bracket B2,B4",12U_COED,202601311430
31-Jan,3:20 PM,BECKMAN HS 1,12C07,A2-SET,13,A3-PALOS VERDES,2,"A bracket A2,A3",12U_COED,202601311520
1-Feb,7:00 AM,TUSTIN HS 2,12C08,B3-YOLO BLACK,16,B4-LA CITY UNITED,4,"B bracket B3,B4",12U_COED,202602010700
1-Feb,7:50 AM,TUSTIN HS 2,12C09,B1-POWAY VALLEY,12,B2-LOYOLA WPC,3,"B bracket B1,B2",12U_COED,202602010750
1-Feb,11:10 AM,TUSTIN HS 2,12C10,3rdA-CMAC,16,4thB-LOYOLA WPC,1,5th-7th,12U_COED,202602011110
1-Feb,12:00 PM,TUSTIN HS 2,12C11,1stA-SET,8,2ndB-LA CITY UNITED,6,1-4 semi,12U_COED,202602011200
1-Feb,12:50 PM,TUSTIN HS 2,12C12,1stB-YOLO BLACK,20,2ndA-PALOS VERDES,1,1-4 semi,12U_COED,202602011250
1-Feb,1:40 PM,TUSTIN HS 2,12C13,3rdA-CMAC,2,3rdB-POWAY VALLEY,9,5th-7th,12U_COED,202602011340
1-Feb,5:50 PM,WOOLLETT FAR RIGHT,12C14,L#11-LA CITY UNITED,15,L#12-PALOS VERDES,8,3rd,12U_COED,202602011750
1-Feb,5:00 PM,WOOLLETT FAR RIGHT,12C15,W#11-SET,7,W#12-YOLO BLACK,21,1st,12U_COED,202602011700
31-Jan,7:00 AM,LAGUNA HILLS HS,14Gau03,D1-NORTHWEST,10,D4-NORTH IRVINE,11,W/L D1/D4,14U_GIRLS_GOLD,202601310700
31-Jan,7:00 AM,SAN CLEMENTE HS,14Gau12,A1-LA JOLLA UNITED,18,A2-SANTA CRUZ BLUE,4,"A bracket A1,A2",14U_GIRLS_GOLD,202601310700
31-Jan,7:50 AM,LAGUNA HILLS HS,14Gau04,D2-SD ECA,8,D3-LAMORINDA C,6,W/L D2/D3,14U_GIRLS_GOLD,202601310750
31-Jan,8:40 AM,LAGUNA HILLS HS,14Gau09,B2-ROGUE 619,10,B3-BACK BAY,4,"B bracket B2,B3",14U_GIRLS_GOLD,202601310840
31-Jan,9:30 AM,LAGUNA HILLS HS,14Gau01,C2-GOLD COAST,8,C3-PALOS VERDES,4,W/L C2/C3,14U_GIRLS_GOLD,202601310930
31-Jan,10:20 AM,LAGUNA HILLS HS,14Gau02,C1-SHAQ,9,C4-CDM NAVY,5,W/L C1/C4,14U_GIRLS_GOLD,202601311020
31-Jan,10:20 AM,SAN CLEMENTE HS,14Gau10,A2-SANTA CRUZ BLUE,2,A3-PASADENA AC,16,"A bracket A2,A3",14U_GIRLS_GOLD,202601311020
31-Jan,11:10 AM,LAGUNA HILLS HS,14Gau11,B1-HONOLULU,2,B2-ROGUE 619,12,"B bracket B1,B2",14U_GIRLS_GOLD,202601311110
31-Jan,12:00 PM,LAGUNA HILLS HS,14Gau08,L#3-NORTHWEST,9,L#4-LAMORINDA C,8,3rd/4thD,14U_GIRLS_GOLD,202601311200
31-Jan,12:50 PM,LAGUNA HILLS HS,14Gau07,W#3-NORTH IRVINE,13,W#4-SD ECA,11,1st/2ndD,14U_GIRLS_GOLD,202601311250
31-Jan,1:40 PM,LAGUNA HILLS HS,14Gau13,B1-HONOLULU,5,B3-BACK BAY,8,"B bracket B1,B3",14U_GIRLS_GOLD,202601311340
31-Jan,1:40 PM,SAN CLEMENTE HS,14Gau14,A1-LA JOLLA UNITED,11,A3-PASADENA AC,14,"A bracket A1,A3",14U_GIRLS_GOLD,202601311340
31-Jan,2:30 PM,LAGUNA HILLS HS,14Gau05,W#1-GOLD COAST,8,W#2-SHAQ,4,1st/2ndC,14U_GIRLS_GOLD,202601311430
31-Jan,3:20 PM,LAGUNA HILLS HS,14Gau06,L#1-PALOS VERDES,12,L#2-CDM NAVY,2,3rd/4thC,14U_GIRLS_GOLD,202601311520
1-Feb,7:00 AM,ESPERANZA HS,14Gau18,3rdB-HONOLULU,8,4thD-LAMORINDA C,5,"9th-14th 3B,4D",14U_GIRLS_GOLD,202602010700
1-Feb,7:00 AM,SAN CLEMENTE HS,14Gau24,2ndB-BACK BAY,3,2ndC-SHAQ,11,5-8 semi,14U_GIRLS_GOLD,202602010700
1-Feb,7:50 AM,ESPERANZA HS,14Gau16,3rdA-SANTA CRUZ BLUE,7,3rdD-NORTHWEST,14,"9th-14th 3A,3D",14U_GIRLS_GOLD,202602010750
1-Feb,7:50 AM,SAN CLEMENTE HS,14Gau23,2ndA-LA JOLLA UNITED,13,2ndD-SD ECA,6,5-8 semi,14U_GIRLS_GOLD,202602010750
1-Feb,8:40 AM,SAN CLEMENTE HS,14Gau15,1stA-PASADENA AC,12,1stD-NORTH IRVINE,6,1-4 semi,14U_GIRLS_GOLD,202602010840
1-Feb,9:30 AM,SAN CLEMENTE HS,14Gau17,1stB-ROGUE 619,8,1stC-GOLD COAST,9,1-4 semi,14U_GIRLS_GOLD,202602010930
1-Feb,10:20 AM,SAN CLEMENTE HS,14Gau26,4thC-CDM NAVY,9,4thD-LAMORINDA C,8,"9th-14th 4C,4D",14U_GIRLS_GOLD,202602011020
1-Feb,11:10 AM,SAN CLEMENTE HS,14Gau20,3rdC-PALOS VERDES,10,3rdD-NORTHWEST,3,"9th-14th 3C,3D",14U_GIRLS_GOLD,202602011110
1-Feb,12:00 PM,SAN CLEMENTE HS,14Gau19,4thC-CDM NAVY,6,3rdB-HONOLULU,13,"9th-14th 4C,3B",14U_GIRLS_GOLD,202602011200
1-Feb,12:50 PM,SAN CLEMENTE HS,14Gau27,W#23-LA JOLLA UNITED,10.3,W#24-SHAQ,10.2,5th,14U_GIRLS_GOLD,202602011250
1-Feb,1:40 PM,SAN CLEMENTE HS,14Gau28,L#23-SD ECA,8,L#24-BACK BAY,10,7th,14U_GIRLS_GOLD,202602011340
1-Feb,2:30 PM,SAN CLEMENTE HS,14Gau25,3rdA-SANTA CRUZ BLUE,3,3rdC-PALOS VERDES,13,"9th-14th 3A,3C",14U_GIRLS_GOLD,202602011430
1-Feb,3:20 PM,SAN CLEMENTE HS,14Gau21,L#15-NORTH IRVINE,9,L#17-ROGUE 619,18,3rd,14U_GIRLS_GOLD,202602011520
1-Feb,4:10 PM,SAN CLEMENTE HS,14Gau22,W#15-PASADENA AC,9,W#17-GOLD COAST,16,1st,14U_GIRLS_GOLD,202602011610
31-Jan,7:00 AM,ALISO NIGUEL HS,14Gpt01,A1-CDM PINK,10,A3-STANFORD,1,"A bracket A1,A3",14U_GIRLS_PLATINUM,202601310700
31-Jan,7:50 AM,ALISO NIGUEL HS,14Gpt02,B1-CC UNITED BLACK,7,B3-PATRIOT RED,10,"B bracket B1,B3",14U_GIRLS_PLATINUM,202601310750
31-Jan,8:40 AM,ALISO NIGUEL HS,14Gpt03,C1-SANTA CRUZ BLACK,11,C4-LAMORINDA B,3,"C bracket C1,C4",14U_GIRLS_PLATINUM,202601310840
31-Jan,9:30 AM,ALISO NIGUEL HS,14Gpt04,A2-DAVIS,5.2,A3-STANFORD,5.4,"A bracket A2,A3",14U_GIRLS_PLATINUM,202601310930
31-Jan,10:20 AM,ALISO NIGUEL HS,14Gpt05,B2-NEWPORT BEACH,3,B3-PATRIOT RED,9,"B bracket B2,B3",14U_GIRLS_PLATINUM,202601311020
31-Jan,11:10 AM,ALISO NIGUEL HS,14Gpt06,C3-FOOTHILL RED,5.2,C4-LAMORINDA B,5.3,"C bracket C3,C4",14U_GIRLS_PLATINUM,202601311110
31-Jan,12:00 PM,ALISO NIGUEL HS,14Gpt07,C1-SANTA CRUZ BLACK,7,C2-SOUTH COAST RED (A),5,"C bracket C1,C2",14U_GIRLS_PLATINUM,202601311200
31-Jan,12:50 PM,ALISO NIGUEL HS,14Gpt08,A1-CDM PINK,3.5,A2-DAVIS,3.4,"A bracket A1,A2",14U_GIRLS_PLATINUM,202601311250
31-Jan,1:40 PM,ALISO NIGUEL HS,14Gpt09,B1-CC UNITED BLACK,4,B2-NEWPORT BEACH,1,"B bracket B1,B2",14U_GIRLS_PLATINUM,202601311340
31-Jan,2:30 PM,ALISO NIGUEL HS,14Gpt10,C2-SOUTH COAST RED (A),11,C3-FOOTHILL RED,5,"C bracket C2,C3",14U_GIRLS_PLATINUM,202601311430
1-Feb,7:00 AM,ALISO NIGUEL HS,14Gpt11,C2-SOUTH COAST RED (A),5,C4-LAMORINDA B,4,"C bracket C2,C4",14U_GIRLS_PLATINUM,202602010700
1-Feb,7:50 AM,ALISO NIGUEL HS,14Gpt12,C1-SANTA CRUZ BLACK,13,C3-FOOTHILL RED,3,"C bracket C1,C3",14U_GIRLS_PLATINUM,202602010750
1-Feb,8:40 AM,ALISO NIGUEL HS,14Gpt13,2ndA-STANFORD,10,3rdB-NEWPORT BEACH,7,5th-10th 2A/3B,14U_GIRLS_PLATINUM,202602010840
1-Feb,9:30 AM,ALISO NIGUEL HS,14Gpt14,3rdA-DAVIS,5,2ndB-CC UNITED BLACK,2,5th-10th 3A/2B,14U_GIRLS_PLATINUM,202602010930
1-Feb,10:20 AM,ALISO NIGUEL HS,14Gpt15,1stA-CDM PINK,4.4,"2ndC-SOUTH COAST RED (A)	",4.2,1-4 semi 1A/2C,14U_GIRLS_PLATINUM,202602011020
1-Feb,11:10 AM,ALISO NIGUEL HS,14Gpt16,1stB-PATRIOT RED,9,1stC-SANTA CRUZ BLACK,12,1-4 semi 1B/1C,14U_GIRLS_PLATINUM,202602011110
1-Feb,12:50 PM,ALISO NIGUEL HS,14Gpt18,L#13-NEWPORT BEACH,4,3rdC-LAMORINDA B,9,7th-10th,14U_GIRLS_PLATINUM,202602011250
1-Feb,1:40 PM,ALISO NIGUEL HS,14Gpt20,"L#15-SOUTH COAST RED (A)	",6.2,L#16-PATRIOT RED,6.1,3rd,14U_GIRLS_PLATINUM,202602011340
1-Feb,2:30 PM,ALISO NIGUEL HS,14Gpt21,W#15-CDM PINK,5,W#16-SANTA CRUZ BLACK,6,1st,14U_GIRLS_PLATINUM,202602011430
1-Feb,3:20 PM,ALISO NIGUEL HS,14Gpt17,W#13-STANFORD,2,W#14-DAVIS,7,5th,14U_GIRLS_PLATINUM,202602011520
1-Feb,4:10 PM,ALISO NIGUEL HS,14Gpt19,L#14-CC UNITED BLACK,8,4thC-FOOTHILL RED,6,7th-10th,14U_GIRLS_PLATINUM,202602011610
31-Jan,7:50 AM,SAN CLEMENTE HS,14Bag01,A1-POWAY VALLEY BLACK,11,A3-SAN CLEMENTE BLACK,8,"A bracket A1,A3",14U_BOYS_SILVER,202601310750
31-Jan,8:40 AM,ESPERANZA HS,14Bag02,D1-SAND CANYON,12,D3-PALOS VERDES B,3,"D bracket D1,D3",14U_BOYS_SILVER,202601310840
31-Jan,8:40 AM,SAN CLEMENTE HS,14Bag03,B1-SAN FRANCISCO,14,B3-SOUTH COAST BLUE (C),3,"B bracket B1,B3",14U_BOYS_SILVER,202601310840
31-Jan,9:30 AM,ESPERANZA HS,14Bag04,E1-GOLD COAST,14,E3-CC UNITED WHITE,1,"E bracket E1,E3",14U_BOYS_SILVER,202601310930
31-Jan,9:30 AM,SAN CLEMENTE HS,14Bag05,C1-PASADENA AC,8,C3-ORANGE COUNTY WPC RED,5,"C bracket C1,C3",14U_BOYS_SILVER,202601310930
31-Jan,10:20 AM,ESPERANZA HS,14Bag06,F1-SET,6,F3-680 WHITE,11,"F bracket F1,F3",14U_BOYS_SILVER,202601311020
31-Jan,11:10 AM,SAN CLEMENTE HS,14Bag07,A2-LOYOLA WPC,11,A3-SAN CLEMENTE BLACK,4,"A bracket A2,A3",14U_BOYS_SILVER,202601311110
31-Jan,11:10 AM,ESPERANZA HS,14Bag08,D2-AMERICAN RIVER GOLD,2,D3-PALOS VERDES B,8,"D bracket D2,D3",14U_BOYS_SILVER,202601311110
31-Jan,12:00 PM,SAN CLEMENTE HS,14Bag09,B2-TROJAN GOLD,5,B3-SOUTH COAST BLUE (C),7,"B bracket B2,B3",14U_BOYS_SILVER,202601311200
31-Jan,12:00 PM,ESPERANZA HS,14Bag10,E2-HONOLULU GREEN,10,E3-CC UNITED WHITE,6,"E bracket E2,E3",14U_BOYS_SILVER,202601311200
31-Jan,12:50 PM,SAN CLEMENTE HS,14Bag11,C2-TRITON GOLD,1,C3-ORANGE COUNTY WPC RED,9,"C bracket C2,C3",14U_BOYS_SILVER,202601311250
31-Jan,12:50 PM,ESPERANZA HS,14Bag12,F2-NADO,11.3,F3-680 WHITE,11.4,"F bracket F2,F3",14U_BOYS_SILVER,202601311250
31-Jan,1:40 PM,ESPERANZA HS,14Bag14,D1-SAND CANYON,17,D2-AMERICAN RIVER GOLD,6,"D bracket D1,D2",14U_BOYS_SILVER,202601311340
31-Jan,2:30 PM,SAN CLEMENTE HS,14Bag13,A1-POWAY VALLEY BLACK,14,A2-LOYOLA WPC,4,"A bracket A1,A2",14U_BOYS_SILVER,202601311430
31-Jan,2:30 PM,ESPERANZA HS,14Bag16,E1-GOLD COAST,14,E2-HONOLULU GREEN,2,"E bracket E1,E2",14U_BOYS_SILVER,202601311430
31-Jan,3:20 PM,SAN CLEMENTE HS,14Bag15,B1-SAN FRANCISCO,18,B2-TROJAN GOLD,5,"B bracket B1,B2",14U_BOYS_SILVER,202601311520
31-Jan,3:20 PM,ESPERANZA HS,14Bag18,F1-SET,6,F2-NADO,14,"F bracket F1,F2",14U_BOYS_SILVER,202601311520
31-Jan,4:10 PM,SAN CLEMENTE HS,14Bag17,C1-PASADENA AC,16,C2-TRITON GOLD,3,"C bracket C1,C2",14U_BOYS_SILVER,202601311610
1-Feb,7:00 AM,TUSTIN HS 1,14Bag26,K1(2ndC)-ORANGE COUNTY WPC RED,3,K3(2ndA)-LOYOLA WPC,7,7th-12th,14U_BOYS_SILVER,202602010700
1-Feb,7:00 AM,EL TORO HS 1,14Bag28,M1(3rdA)-SAN CLEMENTE BLACK,14,"M3(3rdC)-TRITON GOLD	",6,13th-18th,14U_BOYS_SILVER,202602010700
1-Feb,7:00 AM,LAGUNA HILLS HS,14Bag30,N1(3rdD)-AMERICAN RIVER GOLD,5.1,N3(3rdF)-SET,5.3,13th-18th,14U_BOYS_SILVER,202602010700
1-Feb,7:50 AM,COSTA MESA HS 1,14Bag19,G1(1stA)-POWAY VALLEY BLACK,8,G2(1stB)-SAN FRANCISCO,5,1st-6th,14U_BOYS_SILVER,202602010750
1-Feb,8:40 AM,COSTA MESA HS 1,14Bag21,H1(1stD)-SAND CANYON,11,H2(1stE)-GOLD COAST,14,1st-6th,14U_BOYS_SILVER,202602010840
1-Feb,9:30 AM,COSTA MESA HS 1,14Bag23,J1(2ndF)-NADO,16,J2(2ndE)-HONOLULU GREEN,11,7th-12th,14U_BOYS_SILVER,202602010930
1-Feb,9:30 AM,TUSTIN HS 1,14Bag32,K2(2ndB)-SOUTH COAST BLUE (C),2,K3(2ndA)-LOYOLA WPC,8,7th-12th,14U_BOYS_SILVER,202602010930
1-Feb,9:30 AM,EL TORO HS 1,14Bag34,M2(3rdB)-TROJAN GOLD,11,"M3(3rdC)-TRITON GOLD	",10,13th-18th,14U_BOYS_SILVER,202602010930
1-Feb,9:30 AM,LAGUNA HILLS HS,14Bag36,N2(3rdE)-CC UNITED WHITE,7,N3(3rdF)-SET,6,13th-18th,14U_BOYS_SILVER,202602010930
1-Feb,10:20 AM,COSTA MESA HS 1,14Bag25,G1(1stA)-POWAY VALLEY BLACK,8,G3(1stC)-PASADENA AC,5,1st-6th,14U_BOYS_SILVER,202602011020
1-Feb,11:10 AM,COSTA MESA HS 1,14Bag27,H1(1stD)-SAND CANYON,12,H3(1stF)-680 WHITE,7,1st-6th,14U_BOYS_SILVER,202602011110
1-Feb,12:00 PM,TUSTIN HS 1,14Bag20,K1(2ndC)-ORANGE COUNTY WPC RED,9,K2(2ndB)-SOUTH COAST BLUE (C),3,7th-12th,14U_BOYS_SILVER,202602011200
1-Feb,12:00 PM,EL TORO HS 1,14Bag22,M1(3rdA)-SAN CLEMENTE BLACK,13,M2(3rdB)-TROJAN GOLD,4,13th-18th,14U_BOYS_SILVER,202602011200
1-Feb,12:00 PM,ALISO NIGUEL HS,14Bag24,N1(3rdD)-AMERICAN RIVER GOLD,4,N2(3rdE)-CC UNITED WHITE,2,13th-18th,14U_BOYS_SILVER,202602011200
1-Feb,12:00 PM,COSTA MESA HS 1,14Bag35,J2(2ndE)-HONOLULU GREEN,8,J3(2ndD)-PALOS VERDES B,11,7th-12th,14U_BOYS_SILVER,202602011200
1-Feb,12:50 PM,COSTA MESA HS 1,14Bag31,G2(1stB)-SAN FRANCISCO,6,G3(1stC)-PASADENA AC,11,1st-6th,14U_BOYS_SILVER,202602011250
1-Feb,1:40 PM,COSTA MESA HS 1,14Bag33,H2(1stE)-GOLD COAST,14,H3(1stF)-680 WHITE,10,1st-6th,14U_BOYS_SILVER,202602011340
1-Feb,2:30 PM,COSTA MESA HS 1,14Bag29,J1(2ndF)-NADO,11,J3(2ndD)-PALOS VERDES B,10,7th-12th,14U_BOYS_SILVER,202602011430
1-Feb,3:20 PM,COSTA MESA HS 1,14Bag37,2ndG-PASADENA AC,15,2ndH-SAND CANYON,14,overall 3rd,14U_BOYS_SILVER,202602011520
1-Feb,4:10 PM,COSTA MESA HS 1,14Bag38,1stG-POWAY VALLEY BLACK,11,1stH-GOLD COAST,6,overall 1st,14U_BOYS_SILVER,202602011610
31-Jan,7:00 AM,ESPERANZA HS,14Bau15,7-HIELAND,11.6,26-SOUTH COAST WHITE (B),11.5,W/L H1/H4,14U_BOYS_GOLD,202601310700
31-Jan,7:50 AM,COSTA MESA HS 1,14Bau01,A1(1)-HONOLULU BLUE,2,A2(16)-SHORE AQUATICS,14,"A bracket A1,A2",14U_BOYS_GOLD,202601310750
31-Jan,7:50 AM,ESTANCIA HS 2,14Bau14,G1(6)-SD ECA,8,G3(22)-VANGUARD SILVER,13,"G bracket G1,G3",14U_BOYS_GOLD,202601310750
31-Jan,7:50 AM,ESPERANZA HS,14Bau16,10-SHAQ WHITE,8.3,23-PATRIOT RED,8.2,W/L H2/H3,14U_BOYS_GOLD,202601310750
31-Jan,8:40 AM,COSTA MESA HS 1,14Bau08,B1(4)-DAVIS,18,B3(20)-LA JOLLA UNITED GOLD,7,"B bracket B1,B3",14U_BOYS_GOLD,202601310840
31-Jan,8:40 AM,ESTANCIA HS 2,14Bau21,E1(2)-FOOTHILL RED,10.6,E3(18)-CC UNITED BLUE,10.7,"E bracket E1,E3",14U_BOYS_GOLD,202601310840
31-Jan,9:30 AM,COSTA MESA HS 1,14Bau09,C1(5)-LAWPC,14,C3(21)-STANFORD 13,6,"C bracket C1,C3",14U_BOYS_GOLD,202601310930
31-Jan,9:30 AM,ESTANCIA HS 2,14Bau22,F2(14)-BOA,6,F3(19)-680 BLUE,17,"F bracket F2,F3",14U_BOYS_GOLD,202601310930
31-Jan,10:20 AM,COSTA MESA HS 1,14Bau02,8-SAN CLEMENTE RED,13,25-AMERICAN RIVER BLUE,4,W/L D1/D4,14U_BOYS_GOLD,202601311020
31-Jan,10:20 AM,ESTANCIA HS 2,14Bau18,L#15-SOUTH COAST WHITE (B),7,L#16-PATRIOT RED,8,3rd/4th H,14U_BOYS_GOLD,202601311020
31-Jan,11:10 AM,COSTA MESA HS 1,14Bau03,9-STANFORD BLACK,6,24-PRIDE RED,12,W/L D2/D3,14U_BOYS_GOLD,202601311110
31-Jan,11:10 AM,ESTANCIA HS 2,14Bau19,W#15-HIELAND,16,W#16-SHAQ WHITE,10,1st/2nd H,14U_BOYS_GOLD,202601311110
31-Jan,12:00 PM,COSTA MESA HS 1,14Bau04,A2(16)-SHORE AQUATICS,17,A3(17)-NORTH IRVINE RED,1,"A bracket A2,A3",14U_BOYS_GOLD,202601311200
31-Jan,12:00 PM,ESTANCIA HS 2,14Bau17,G1(6)-SD ECA,10,G2(11)-LAMORINDA B,12,"G bracket G1,G2",14U_BOYS_GOLD,202601311200
31-Jan,12:50 PM,COSTA MESA HS 1,14Bau10,B2(13)-BACK BAY,18,B3(20)-LA JOLLA UNITED GOLD,8,"B bracket B2,B3",14U_BOYS_GOLD,202601311250
31-Jan,12:50 PM,ESTANCIA HS 2,14Bau23,E2(15)-MISSION WPC B,12,E3(18)-CC UNITED BLUE,6,"E bracket E2,E3",14U_BOYS_GOLD,202601311250
31-Jan,1:40 PM,COSTA MESA HS 1,14Bau11,C1(5)-LAWPC,10,C2(12)-NORTHWEST,11,"C bracket C1,C2",14U_BOYS_GOLD,202601311340
31-Jan,1:40 PM,ESTANCIA HS 2,14Bau24,F1(3)-CT PREMIER,19,F2(14)-BOA,8,"F bracket F1,F2",14U_BOYS_GOLD,202601311340
31-Jan,2:30 PM,COSTA MESA HS 1,14Bau05,L#2-AMERICAN RIVER BLUE,10,L#3-STANFORD BLACK,4,3rd/4th D,14U_BOYS_GOLD,202601311430
31-Jan,2:30 PM,ESTANCIA HS 2,14Bau20,G2(11)-LAMORINDA B,9,G3(22)-VANGUARD SILVER,10,"G bracket G2,G3",14U_BOYS_GOLD,202601311430
31-Jan,3:20 PM,COSTA MESA HS 1,14Bau06,W#2-SAN CLEMENTE RED,13,W#3-PRIDE RED,7,1st/2nd D,14U_BOYS_GOLD,202601311520
31-Jan,3:20 PM,ESTANCIA HS 2,14Bau25,E1(2)-FOOTHILL RED,9,E2(15)-MISSION WPC B,16,"E bracket E1,E2",14U_BOYS_GOLD,202601311520
31-Jan,4:10 PM,COSTA MESA HS 1,14Bau07,A1(1)-HONOLULU BLUE,10.3,A3(17)-NORTH IRVINE RED,10.4,"A bracket A1,A3",14U_BOYS_GOLD,202601311610
31-Jan,4:10 PM,ESTANCIA HS 2,14Bau26,F1(3)-CT PREMIER,9,F3(19)-680 BLUE,11,"F bracket F1,F3",14U_BOYS_GOLD,202601311610
31-Jan,5:00 PM,COSTA MESA HS 1,14Bau12,B1(4)-DAVIS,4,B2(13)-BACK BAY,11,"B bracket B1,B2",14U_BOYS_GOLD,202601311700
31-Jan,5:50 PM,COSTA MESA HS 1,14Bau13,C2(12)-NORTHWEST,9,C3(21)-STANFORD 13,7,"C bracket C2,C3",14U_BOYS_GOLD,202601311750
1-Feb,7:50 AM,ESTANCIA HS 2,14Bau27,J1(1stA)-SHORE AQUATICS,10,J4(1stD)-SAN CLEMENTE RED,9,1st-8th,14U_BOYS_GOLD,202602010750
1-Feb,7:50 AM,LAGUNA HILLS HS,14Bau41,N1(3rdA)-HONOLULU BLUE,7,N3(3rdH)-PATRIOT RED,14,N bracket,14U_BOYS_GOLD,202602010750
1-Feb,8:40 AM,ESTANCIA HS 2,14Bau28,J2(1stB)-BACK BAY,8,J3(1stC)-NORTHWEST,10,1st-8th,14U_BOYS_GOLD,202602010840
1-Feb,8:40 AM,ESPERANZA HS,14Bau31,L1(2ndA)-NORTH IRVINE RED,7,L4(2ndD)-PRIDE RED,5,9th16th,14U_BOYS_GOLD,202602010840
1-Feb,8:40 AM,LAGUNA HILLS HS,14Bau42,O1(3rdE)-FOOTHILL RED,8,O3(3rdD)-AMERICAN RIVER BLUE,4,O bracket,14U_BOYS_GOLD,202602010840
1-Feb,9:30 AM,ESTANCIA HS 2,14Bau29,K1(1stE)-MISSION WPC B,16,K4(1stH)-HIELAND,9,1st-8th,14U_BOYS_GOLD,202602010930
1-Feb,9:30 AM,ESPERANZA HS,14Bau32,L2(2ndB)-DAVIS,5,L3(2ndC)-LAWPC,7,9th16th,14U_BOYS_GOLD,202602010930
1-Feb,10:20 AM,ESTANCIA HS 2,14Bau30,K2(1stF)-680 BLUE,12,K3(1stG)-VANGUARD SILVER,15,1st-8th,14U_BOYS_GOLD,202602011020
1-Feb,10:20 AM,ESPERANZA HS,14Bau33,M1(2ndE)-CC UNITED BLUE,9,M4(2ndH)-SHAQ WHITE,4,9th16th,14U_BOYS_GOLD,202602011020
1-Feb,10:20 AM,LAGUNA HILLS HS,14Bau43,P1(3rdF)-BOA,6,P4(4thH)-SOUTH COAST WHITE (B),11,W/L P,14U_BOYS_GOLD,202602011020
1-Feb,11:10 AM,ESPERANZA HS,14Bau34,M2(2ndF)-CT PREMIER,12,"M3(2ndG)-LAMORINDA B	",14,9th16th,14U_BOYS_GOLD,202602011110
1-Feb,11:10 AM,ESTANCIA HS 2,14Bau37,W#27-SHORE AQUATICS,14,W#28-NORTHWEST,3,1st/2ndJ,14U_BOYS_GOLD,202602011110
1-Feb,11:10 AM,LAGUNA HILLS HS,14Bau44,P2(3rdB)-LA JOLLA UNITED GOLD,14,P3(4thD)-STANFORD BLACK,3,W/L P,14U_BOYS_GOLD,202602011110
1-Feb,12:00 PM,ESTANCIA HS 2,14Bau38,W#29-MISSION WPC B,10,W#30-VANGUARD SILVER,3,1st/2ndK,14U_BOYS_GOLD,202602011200
1-Feb,12:00 PM,LAGUNA HILLS HS,14Bau49,N1(3rdA)-HONOLULU BLUE,6,N2(3rdG)-SD ECA,9,N bracket,14U_BOYS_GOLD,202602011200
1-Feb,12:50 PM,ESTANCIA HS 2,14Bau39,L#27-SAN CLEMENTE RED,13,L#28-BACK BAY,11,3rd/4thJ,14U_BOYS_GOLD,202602011250
