"","","LOCATION","GAME#","WHITE","","DARK","","COMMENTS","DIVISION","","","","","","","","","","","","","","","",""
"27-Jun","8:00 AM","SAN CLEMENTE HS","12BD217","2ndB(L#14)-SOUTH COAST","8","3rdA(W#5)-STANFORD B","7","cross 2B/3A","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","8:55 AM","SAN CLEMENTE HS","12BD218","2ndC(L#16)-LOS ALAMITOS","8","3rdD(W#7)-CARLSBAD","7","cross 2C/3D","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","10:45 AM","SAN CLEMENTE HS","12BD227","E1(L#17)-STANFORD B","7","E4(4thD)(L#7)-ROUTE 66","6","9-16 9/13","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","11:40 AM","SAN CLEMENTE HS","12BD221","1stA(W#6)-PEGASUS","6","1stD(W#8)-SAN MATEO","5","play to semi","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","12:35 PM","SAN CLEMENTE HS","12BD222","W#17-SOUTH COAST","8","W#18-LOS ALAMITOS","13","play to quarter","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","1:30 PM","SAN CLEMENTE HS","12BD229","F1(L#18)-CARLSBAD","16","F4(4thA)(L#5)-SAN FRANCISCO","1","9-16 12/16","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","3:20 PM","SAN CLEMENTE HS","12BD225","L#21-SAN MATEO","2","W#22-LOS ALAMITOS","10","play to semi","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","4:15 PM","SAN CLEMENTE HS","12BD234","W#29-CARLSBAD","13","W#30-TROJAN","3","1st/2ndF","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"","","LOCATION","GAME#","WHITE","","DARK","","COMMENTS","DIVISION","","","","","","","","","","","","","","","",""
"27-Jun","8:00 AM","LOS ALAMITOS HS","12BD219","2ndA(L#6)-PATRIOT B","4","3rdB(W#13)-NORCAL","1","cross 2A/3B","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","8:55 AM","LOS ALAMITOS HS","12BD220","2ndD(L#8)-SAN CLEMENTE B","7","3rdC(W#15)-CCU B","6","cross 2D/3C","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","10:45 AM","LOS ALAMITOS HS","12BD230","F2(L#19)-NORCAL","3","F3(4thC)(L#15)-TROJAN","11","9-16 10/14","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","11:40 AM","LOS ALAMITOS HS","12BD228","E2(L#20)-CCU B","6","E3(4thB)(L#13)-PRIDE","5","9-16 11/15","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","12:35 PM","LOS ALAMITOS HS","12BD223","1stB(W#14)-MISSION B","6","1stC(W#16)-FOOTHILL CLUB","4","play to semi","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","1:30 PM","LOS ALAMITOS HS","12BD224","W#19-PATRIOT B","1.2","W#20-SAN CLEMENTE B","1.3","play to quarter","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","2:25 PM","LOS ALAMITOS HS","12BD231","L#27-ROUTE 66","7","L#28-PRIDE","12","3rd/4thE","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","3:20 PM","LOS ALAMITOS HS","12BD232","W#27-STANFORD B","6","W#28-CCU B","7","1st/2ndE","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","4:15 PM","LOS ALAMITOS HS","12BD226","L#23-FOOTHILL CLUB","14","W#24-SAN CLEMENTE B","5","play to semi","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"27-Jun","5:10 PM","LOS ALAMITOS HS","12BD233","L#29-SAN FRANCISCO","5","L#30-NORCAL","10","3rd/4thF","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"","","LOCATION","GAME#","WHITE","","DARK","","COMMENTS","DIVISION","","","","","","","","","","","","","","","",""
"28-Jun","8:00 AM","LOS ALAMITOS HS","12BD235","W#21-PEGASUS","10","W#26-FOOTHILL CLUB","7","1-4 Semi","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"28-Jun","8:55 AM","LOS ALAMITOS HS","12BD236","W#23-MISSION B","7","W#25-LOS ALAMITOS","4","1-4 Semi","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"28-Jun","9:50 AM","LOS ALAMITOS HS","12BD237","L#25-SAN MATEO","4","L#26-SAN CLEMENTE B","3","5th","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"28-Jun","12:35 PM","LOS ALAMITOS HS","12BD243","L#35-FOOTHILL CLUB","6","L#36-LOS ALAMITOS","7","3rd","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"28-Jun","1:30 PM","LOS ALAMITOS HS","12BD244","W#35-PEGASUS","2","W#36-MISSION B","5","1st","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"","","LOCATION","GAME#","WHITE","","DARK","","COMMENTS","DIVISION","","","","","","","","","","","","","","","",""
"28-Jun","8:00 AM","GARDEN GROVE HS","12BD242","4thE(L#31)-ROUTE 66","8","4thF(L#33)-SAN FRANCISCO","4","15th","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"28-Jun","8:55 AM","GARDEN GROVE HS","12BD241","3rdE(W#31)-PRIDE","6","3rdF(W#33)-NORCAL","5","13th","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"28-Jun","9:50 AM","GARDEN GROVE HS","12BD240","2ndE(L#32)-STANFORD B","4","2ndF(L#34)-TROJAN","8","11th","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"28-Jun","10:45 AM","GARDEN GROVE HS","12BD238","L#22-SOUTH COAST","10","L#24-PATRIOT B","7","7th","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"28-Jun","11:40 AM","GARDEN GROVE HS","12BD239","1stE(W#32)-CCU B","7","1stF(W#34)-CARLSBAD","8","9th","12U_BOYS_D2","","","","","","","","","","","","","","","",""
"","","","","","","MISSION B","","","","","","","","","","","","","","","","","","",""
"","","","","","","PEGASUS","","","","","","","","","","","","","","","","","","",""
"","","","","","","LOS ALAMITOS","","","","","","","","","","","","","","","","","","",""
"","","","","","","FOOTHILL CLUB","","","","","","","","","","","","","","","","","","",""
"","","","","","","SAN MATEO","","","","","","","","","","","","","","","","","","",""
"","","","","","","SAN CLEMENTE B","","","","","","","","","","","","","","","","","","",""
"","","","","","","SOUTH COAST","","","","","","","","","","","","","","","","","","",""
"","","","","","","PATRIOT B","","","","","","","","","","","","","","","","","","",""
"","","","","","","CARLSBAD","","","","","","","","","","","","","","","","","","",""
"","","","","","","CCU B","","","","","","","","","","","","","","","","","","",""
"","","","","","","TROJAN","","","","","","","","","","","","","","","","","","",""
"","","","","","","STANFORD B","","","","","","","","","","","","","","","","","","",""
"","","","","","","PRIDE","","","","","","","","","","","","","","","","","","",""
"","","","","","","NORCAL","","","","","","","","","","","","","","","","","","",""
"","","","","","","ROUTE 66","","","","","","","","","","","","","","","","","","",""
"","","","","","","SAN FRANCISCO","","","","","","","","","","","","","","","","","","",""
