source_page,element,label,href_or_action,classes,status,issue_type,target_type,notes
12u-boys.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,brand,OK,,internal,
12u-boys.html,a,Home,index.html,,OK,,internal,
12u-boys.html,a,Rankings,rankings.html,,OK,,internal,
12u-boys.html,a,14U Boys,14u-boys.html,,OK,,internal,
12u-boys.html,a,Clubs,clubs.html,,OK,,internal,
12u-boys.html,a,Tournaments,tournaments.html,,OK,,internal,
12u-boys.html,a,Methodology,methodology.html,,OK,,internal,
12u-girls.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,brand,OK,,internal,
12u-girls.html,a,Home,index.html,,OK,,internal,
12u-girls.html,a,Rankings,rankings.html,,OK,,internal,
12u-girls.html,a,14U Boys,14u-boys.html,,OK,,internal,
12u-girls.html,a,Clubs,clubs.html,,OK,,internal,
12u-girls.html,a,Tournaments,tournaments.html,,OK,,internal,
12u-girls.html,a,Methodology,methodology.html,,OK,,internal,
14u-boys.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,brand,OK,,internal,
14u-boys.html,a,Home,index.html,,OK,,internal,
14u-boys.html,a,Rankings,rankings.html,,OK,,internal,
14u-boys.html,a,14U Boys,14u-boys.html,,OK,,internal,
14u-boys.html,a,Clubs,clubs.html,,OK,,internal,
14u-boys.html,a,Tournaments,tournaments.html,,OK,,internal,
14u-boys.html,a,Methodology,methodology.html,,OK,,internal,
14u-girls.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,brand,OK,,internal,
14u-girls.html,a,Home,index.html,,OK,,internal,
14u-girls.html,a,Rankings,rankings.html,,OK,,internal,
14u-girls.html,a,14U Boys,14u-boys.html,,OK,,internal,
14u-girls.html,a,Clubs,clubs.html,,OK,,internal,
14u-girls.html,a,Tournaments,tournaments.html,,OK,,internal,
14u-girls.html,a,Methodology,methodology.html,,OK,,internal,
16u-boys.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,brand,OK,,internal,
16u-boys.html,a,Home,index.html,,OK,,internal,
16u-boys.html,a,Rankings,rankings.html,,OK,,internal,
16u-boys.html,a,14U Boys,14u-boys.html,,OK,,internal,
16u-boys.html,a,Clubs,clubs.html,,OK,,internal,
16u-boys.html,a,Tournaments,tournaments.html,,OK,,internal,
16u-boys.html,a,Methodology,methodology.html,,OK,,internal,
16u-girls.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,brand,OK,,internal,
16u-girls.html,a,Home,index.html,,OK,,internal,
16u-girls.html,a,Rankings,rankings.html,,OK,,internal,
16u-girls.html,a,14U Boys,14u-boys.html,,OK,,internal,
16u-girls.html,a,Clubs,clubs.html,,OK,,internal,
16u-girls.html,a,Tournaments,tournaments.html,,OK,,internal,
16u-girls.html,a,Methodology,methodology.html,,OK,,internal,
18u-boys.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,brand,OK,,internal,
18u-boys.html,a,Home,index.html,,OK,,internal,
18u-boys.html,a,Rankings,rankings.html,,OK,,internal,
18u-boys.html,a,14U Boys,14u-boys.html,,OK,,internal,
18u-boys.html,a,Clubs,clubs.html,,OK,,internal,
18u-boys.html,a,Tournaments,tournaments.html,,OK,,internal,
18u-boys.html,a,Methodology,methodology.html,,OK,,internal,
18u-girls.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,brand,OK,,internal,
18u-girls.html,a,Home,index.html,,OK,,internal,
18u-girls.html,a,Rankings,rankings.html,,OK,,internal,
18u-girls.html,a,14U Boys,14u-boys.html,,OK,,internal,
18u-girls.html,a,Clubs,clubs.html,,OK,,internal,
18u-girls.html,a,Tournaments,tournaments.html,,OK,,internal,
18u-girls.html,a,Methodology,methodology.html,,OK,,internal,
club.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,cpi-v8-brand,OK,,internal,
club.html,a,Home,index.html,,OK,,internal,
club.html,a,Rankings,rankings.html,,OK,,internal,
club.html,a,Clubs,clubs.html,,OK,,internal,
club.html,a,Tournaments,tournaments.html,,OK,,internal,
club.html,a,Stories,stories.html,,OK,,internal,
club.html,a,Methodology,methodology.html,,OK,,internal,
club.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,,OK,,internal,
club.html,a,Rankings,rankings.html,,OK,,internal,
club.html,a,Clubs,clubs.html,,OK,,internal,
club.html,a,Tournaments,tournaments.html,,OK,,internal,
club.html,a,Methodology,methodology.html,,OK,,internal,
club.html,a,12U Boys,12u-boys.html,,OK,,internal,
club.html,a,12U Girls,12u-girls.html,,OK,,internal,
club.html,a,14U Boys,14u-boys.html,,OK,,internal,
club.html,a,14U Girls,14u-girls.html,,OK,,internal,
club.html,a,16U Boys,16u-boys.html,,OK,,internal,
club.html,a,16U Girls,16u-girls.html,,OK,,internal,
club.html,a,18U Boys,18u-boys.html,,OK,,internal,
club.html,a,18U Girls,18u-girls.html,,OK,,internal,
club.html,a,Learn More →,methodology.html,,OK,,internal,
club.html,button,Search CPI,button,cpi-shell-search cpi-v8-search,OK,,interactive_control,command_palette_button
club/680.html,a,CPI,../index.html,brand,OK,,internal,
club/680.html,a,Home,../index.html,,OK,,internal,
club/680.html,a,Rankings,../rankings.html,,OK,,internal,
club/680.html,a,Clubs,../clubs.html,,OK,,internal,
club/680.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/680.html,a,Methodology,../methodology.html,,OK,,internal,
club/680.html,a,Legacy Club View,../club.html?club=680,club-btn,OK,,internal,
club/680.html,a,Club Website,https://www.680waterpolo.com/,club-btn secondary,OK,,external,
club/680.html,a,680 A,../team.html?team=680-a,,OK,,internal,
club/680.html,a,680 B,../team.html?team=680-b,,OK,,internal,
club/680.html,a,680 C,../team.html?team=680-c,,OK,,internal,
club/908.html,a,CPI,../index.html,brand,OK,,internal,
club/908.html,a,Home,../index.html,,OK,,internal,
club/908.html,a,Rankings,../rankings.html,,OK,,internal,
club/908.html,a,Clubs,../clubs.html,,OK,,internal,
club/908.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/908.html,a,Methodology,../methodology.html,,OK,,internal,
club/908.html,a,Legacy Club View,../club.html?club=908,club-btn,OK,,internal,
club/908.html,a,908,../team.html?team=908,,OK,,internal,
club/alameda.html,a,CPI,../index.html,brand,OK,,internal,
club/alameda.html,a,Home,../index.html,,OK,,internal,
club/alameda.html,a,Rankings,../rankings.html,,OK,,internal,
club/alameda.html,a,Clubs,../clubs.html,,OK,,internal,
club/alameda.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/alameda.html,a,Methodology,../methodology.html,,OK,,internal,
club/alameda.html,a,Legacy Club View,../club.html?club=alameda,club-btn,OK,,internal,
club/alameda.html,a,Club Website,https://alamedawaterpolo.org/?avia_forced_reroute=1,club-btn secondary,OK,,external,
club/alameda.html,a,Alameda A,../team.html?team=alameda-a,,OK,,internal,
club/american-river.html,a,CPI,../index.html,brand,OK,,internal,
club/american-river.html,a,Home,../index.html,,OK,,internal,
club/american-river.html,a,Rankings,../rankings.html,,OK,,internal,
club/american-river.html,a,Clubs,../clubs.html,,OK,,internal,
club/american-river.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/american-river.html,a,Methodology,../methodology.html,,OK,,internal,
club/american-river.html,a,Legacy Club View,../club.html?club=american-river,club-btn,OK,,internal,
club/american-river.html,a,Club Website,https://www.arwpc.com/,club-btn secondary,OK,,external,
club/american-river.html,a,American River A,../team.html?team=american-river-a,,OK,,internal,
club/american-river.html,a,American River B,../team.html?team=american-river-b,,OK,,internal,
club/back-bay.html,a,CPI,../index.html,brand,OK,,internal,
club/back-bay.html,a,Home,../index.html,,OK,,internal,
club/back-bay.html,a,Rankings,../rankings.html,,OK,,internal,
club/back-bay.html,a,Clubs,../clubs.html,,OK,,internal,
club/back-bay.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/back-bay.html,a,Methodology,../methodology.html,,OK,,internal,
club/back-bay.html,a,Legacy Club View,../club.html?club=back-bay,club-btn,OK,,internal,
club/back-bay.html,a,Back Bay A,../team.html?team=back-bay-a,,OK,,internal,
club/boa.html,a,CPI,../index.html,brand,OK,,internal,
club/boa.html,a,Home,../index.html,,OK,,internal,
club/boa.html,a,Rankings,../rankings.html,,OK,,internal,
club/boa.html,a,Clubs,../clubs.html,,OK,,internal,
club/boa.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/boa.html,a,Methodology,../methodology.html,,OK,,internal,
club/boa.html,a,Legacy Club View,../club.html?club=boa,club-btn,OK,,internal,
club/boa.html,a,BOA A,../team.html?team=boa-a,,OK,,internal,
club/brea-olinda-gold.html,a,CPI,../index.html,brand,OK,,internal,
club/brea-olinda-gold.html,a,Home,../index.html,,OK,,internal,
club/brea-olinda-gold.html,a,Rankings,../rankings.html,,OK,,internal,
club/brea-olinda-gold.html,a,Clubs,../clubs.html,,OK,,internal,
club/brea-olinda-gold.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/brea-olinda-gold.html,a,Methodology,../methodology.html,,OK,,internal,
club/brea-olinda-gold.html,a,Legacy Club View,../club.html?club=brea-olinda-gold,club-btn,OK,,internal,
club/brea-olinda-gold.html,a,Brea Olinda Gold,../team.html?team=brea-olinda-gold,,OK,,internal,
club/burlingame.html,a,CPI,../index.html,brand,OK,,internal,
club/burlingame.html,a,Home,../index.html,,OK,,internal,
club/burlingame.html,a,Rankings,../rankings.html,,OK,,internal,
club/burlingame.html,a,Clubs,../clubs.html,,OK,,internal,
club/burlingame.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/burlingame.html,a,Methodology,../methodology.html,,OK,,internal,
club/burlingame.html,a,Legacy Club View,../club.html?club=burlingame,club-btn,OK,,internal,
club/burlingame.html,a,Burlingame A,../team.html?team=burlingame-a,,OK,,internal,
club/cc-united.html,a,CPI,../index.html,brand,OK,,internal,
club/cc-united.html,a,Home,../index.html,,OK,,internal,
club/cc-united.html,a,Rankings,../rankings.html,,OK,,internal,
club/cc-united.html,a,Clubs,../clubs.html,,OK,,internal,
club/cc-united.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/cc-united.html,a,Methodology,../methodology.html,,OK,,internal,
club/cc-united.html,a,Legacy Club View,../club.html?club=cc-united,club-btn,OK,,internal,
club/cc-united.html,a,Club Website,https://www.gomotionapp.com/team/wpccup/page/home,club-btn secondary,OK,,external,
club/cc-united.html,a,CC United A,../team.html?team=cc-united-a,,OK,,internal,
club/cc-united.html,a,CC United B,../team.html?team=cc-united-b,,OK,,internal,
club/cc-united.html,a,CC United C,../team.html?team=cc-united-c,,OK,,internal,
club/cdm.html,a,CPI,../index.html,brand,OK,,internal,
club/cdm.html,a,Home,../index.html,,OK,,internal,
club/cdm.html,a,Rankings,../rankings.html,,OK,,internal,
club/cdm.html,a,Clubs,../clubs.html,,OK,,internal,
club/cdm.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/cdm.html,a,Methodology,../methodology.html,,OK,,internal,
club/cdm.html,a,Legacy Club View,../club.html?club=cdm,club-btn,OK,,internal,
club/cdm.html,a,CDM A,../team.html?team=cdm-a,,OK,,internal,
club/ciu.html,a,CPI,../index.html,brand,OK,,internal,
club/ciu.html,a,Home,../index.html,,OK,,internal,
club/ciu.html,a,Rankings,../rankings.html,,OK,,internal,
club/ciu.html,a,Clubs,../clubs.html,,OK,,internal,
club/ciu.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/ciu.html,a,Methodology,../methodology.html,,OK,,internal,
club/ciu.html,a,Legacy Club View,../club.html?club=ciu,club-btn,OK,,internal,
club/ciu.html,a,CIU A,../team.html?team=ciu-a,,OK,,internal,
club/clovis-red.html,a,CPI,../index.html,brand,OK,,internal,
club/clovis-red.html,a,Home,../index.html,,OK,,internal,
club/clovis-red.html,a,Rankings,../rankings.html,,OK,,internal,
club/clovis-red.html,a,Clubs,../clubs.html,,OK,,internal,
club/clovis-red.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/clovis-red.html,a,Methodology,../methodology.html,,OK,,internal,
club/clovis-red.html,a,Legacy Club View,../club.html?club=clovis-red,club-btn,OK,,internal,
club/clovis-red.html,a,Club Website,https://www.cloviswpc.com/,club-btn secondary,OK,,external,
club/clovis-red.html,a,Clovis Red,../team.html?team=clovis-red,,OK,,internal,
club/commerce.html,a,CPI,../index.html,brand,OK,,internal,
club/commerce.html,a,Home,../index.html,,OK,,internal,
club/commerce.html,a,Rankings,../rankings.html,,OK,,internal,
club/commerce.html,a,Clubs,../clubs.html,,OK,,internal,
club/commerce.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/commerce.html,a,Methodology,../methodology.html,,OK,,internal,
club/commerce.html,a,Legacy Club View,../club.html?club=commerce,club-btn,OK,,internal,
club/commerce.html,a,Club Website,https://www.gomotionapp.com/team/comm/page/home,club-btn secondary,OK,,external,
club/commerce.html,a,Commerce A,../team.html?team=commerce-a,,OK,,internal,
club/ct-premier.html,a,CPI,../index.html,brand,OK,,internal,
club/ct-premier.html,a,Home,../index.html,,OK,,internal,
club/ct-premier.html,a,Rankings,../rankings.html,,OK,,internal,
club/ct-premier.html,a,Clubs,../clubs.html,,OK,,internal,
club/ct-premier.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/ct-premier.html,a,Methodology,../methodology.html,,OK,,internal,
club/ct-premier.html,a,Legacy Club View,../club.html?club=ct-premier,club-btn,OK,,internal,
club/ct-premier.html,a,CT Premier A,../team.html?team=ct-premier-a,,OK,,internal,
club/cvu.html,a,CPI,../index.html,brand,OK,,internal,
club/cvu.html,a,Home,../index.html,,OK,,internal,
club/cvu.html,a,Rankings,../rankings.html,,OK,,internal,
club/cvu.html,a,Clubs,../clubs.html,,OK,,internal,
club/cvu.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/cvu.html,a,Methodology,../methodology.html,,OK,,internal,
club/cvu.html,a,Legacy Club View,../club.html?club=cvu,club-btn,OK,,internal,
club/cvu.html,a,CVU A,../team.html?team=cvu-a,,OK,,internal,
club/davis.html,a,CPI,../index.html,brand,OK,,internal,
club/davis.html,a,Home,../index.html,,OK,,internal,
club/davis.html,a,Rankings,../rankings.html,,OK,,internal,
club/davis.html,a,Clubs,../clubs.html,,OK,,internal,
club/davis.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/davis.html,a,Methodology,../methodology.html,,OK,,internal,
club/davis.html,a,Legacy Club View,../club.html?club=davis,club-btn,OK,,internal,
club/davis.html,a,Club Website,https://www.daviswaterpolo.org/,club-btn secondary,OK,,external,
club/davis.html,a,Davis A,../team.html?team=davis-a,,OK,,internal,
club/devils-gate.html,a,CPI,../index.html,brand,OK,,internal,
club/devils-gate.html,a,Home,../index.html,,OK,,internal,
club/devils-gate.html,a,Rankings,../rankings.html,,OK,,internal,
club/devils-gate.html,a,Clubs,../clubs.html,,OK,,internal,
club/devils-gate.html,a,Tournaments,../tournaments.html,,OK,,internal,
club/devils-gate.html,a,Methodology,../methodology.html,,OK,,internal,
club/devils-gate.html,a,Legacy Club View,../club.html?club=devils-gate,club-btn,OK,,internal,
club/devils-gate.html,a,Devils Gate A,../team.html?team=devils-gate-a,,OK,,internal,
club/diablo-alliance.html,a,CPI,../index.html,brand,OK,,internal,
club/diablo-alliance.html,a,Home,../index.html,,OK,,internal,
club/diablo-alliance.html,a,Rankings,../rankings.html,,OK,,internal,
