source_page,element,label,href_or_action,status,target,issue_type
stories/quiksilver-ranking-audit.html,a,Clubs,../clubs.html,OK,stories/../clubs.html,
stories/quiksilver-ranking-audit.html,a,Tournaments,../tournaments.html,OK,stories/../tournaments.html,
stories/quiksilver-ranking-audit.html,a,Stories,../stories.html,OK,stories/../stories.html,
stories/quiksilver-ranking-audit.html,a,Methodology,../methodology.html,OK,stories/../methodology.html,
stories/quiksilver-ranking-audit.html,a,← Back to Stories,../stories.html,OK,stories/../stories.html,
stories/quiksilver-ranking-audit.html,a,Open ranking adjustment audit,../data/qa/quiksilver-cup-2026-ranking-adjustments-7-30-v2.csv,OK,stories/../data/qa/quiksilver-cup-2026-ranking-adjustments-7-30-v2.csv,
stories/quiksilver-ranking-audit.html,a,View current rankings,../rankings.html,OK,stories/../rankings.html,
stories/quiksilver-ranking-audit.html,a,CPI California Polo Index Ranked. Respected. Earned.,../index.html,OK,stories/../index.html,
stories/quiksilver-ranking-audit.html,a,Rankings,../rankings.html,OK,stories/../rankings.html,
stories/quiksilver-ranking-audit.html,a,Clubs,../clubs.html,OK,stories/../clubs.html,
stories/quiksilver-ranking-audit.html,a,Tournaments,../tournaments.html,OK,stories/../tournaments.html,
stories/quiksilver-ranking-audit.html,a,Stories,../stories.html,OK,stories/../stories.html,
stories/quiksilver-ranking-audit.html,a,Methodology,../methodology.html,OK,stories/../methodology.html,
stories/quiksilver-ranking-audit.html,a,Subscribe,../subscribe.html,OK,stories/../subscribe.html,
stories/quiksilver-ranking-audit.html,a,12U Boys,../12u-boys.html,OK,stories/../12u-boys.html,
stories/quiksilver-ranking-audit.html,a,12U Girls,../12u-girls.html,OK,stories/../12u-girls.html,
stories/quiksilver-ranking-audit.html,a,14U Boys,../14u-boys.html,OK,stories/../14u-boys.html,
stories/quiksilver-ranking-audit.html,a,14U Girls,../14u-girls.html,OK,stories/../14u-girls.html,
stories/quiksilver-ranking-audit.html,a,16U Boys,../16u-boys.html,OK,stories/../16u-boys.html,
stories/quiksilver-ranking-audit.html,a,16U Girls,../16u-girls.html,OK,stories/../16u-girls.html,
stories/quiksilver-ranking-audit.html,a,18U Boys,../18u-boys.html,OK,stories/../18u-boys.html,
stories/quiksilver-ranking-audit.html,a,18U Girls,../18u-girls.html,OK,stories/../18u-girls.html,
stories/quiksilver-ranking-audit.html,a,Learn More →,../methodology.html,OK,stories/../methodology.html,
stories/quiksilver-ranking-audit.html,button,Search CPI,command palette trigger,OK,js control,
stories.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
stories.html,a,Home,index.html,OK,index.html,
stories.html,a,Rankings,rankings.html,OK,rankings.html,
stories.html,a,Clubs,clubs.html,OK,clubs.html,
stories.html,a,Tournaments,tournaments.html,OK,tournaments.html,
stories.html,a,Stories,stories.html,OK,stories.html,
stories.html,a,Tournament Notes Quiksilver Cup added with capped movement Release 7.30 v2 treats Quiksilver as secondary evidence becau,stories/quicksilver-cup-2026.html,OK,stories/quicksilver-cup-2026.html,
stories.html,a,"Ranking QA Quiksilver adjustment audit Old rank, new rank, field size, event weight, movement cap note, and review flags",stories/quiksilver-ranking-audit.html,OK,stories/quiksilver-ranking-audit.html,
stories.html,a,CPI Notes Pre-JO rankings context CPI still treats these as pre-JO rankings until the full JO validation pass.,methodology.html,OK,methodology.html,
stories.html,a,"Site Updates Subscribe to CPI updates Get rankings notes, tournament intake updates, and story alerts when the newslette",subscribe.html,OK,subscribe.html,
subscribe.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
subscribe.html,a,Home,index.html,OK,index.html,
subscribe.html,a,Rankings,rankings.html,OK,rankings.html,
subscribe.html,a,Clubs,clubs.html,OK,clubs.html,
subscribe.html,a,Tournaments,tournaments.html,OK,tournaments.html,
subscribe.html,a,Stories,stories.html,OK,stories.html,
subscribe.html,a,Methodology,methodology.html,OK,methodology.html,
subscribe.html,a,Stories Read CPI notes See current story and tournament context.,stories.html,OK,stories.html,
subscribe.html,a,Rankings View current rankings Top 25 by default with expanded views available.,rankings.html,OK,rankings.html,
subscribe.html,a,"Methodology How CPI works Understand weighting, evidence, and ranking guardrails.",methodology.html,OK,methodology.html,
subscribe.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
subscribe.html,a,Rankings,rankings.html,OK,rankings.html,
subscribe.html,a,Clubs,clubs.html,OK,clubs.html,
subscribe.html,a,Tournaments,tournaments.html,OK,tournaments.html,
subscribe.html,a,Stories,stories.html,OK,stories.html,
subscribe.html,a,Methodology,methodology.html,OK,methodology.html,
subscribe.html,a,Subscribe,subscribe.html,OK,subscribe.html,
subscribe.html,a,12U Boys,12u-boys.html,OK,12u-boys.html,
subscribe.html,a,12U Girls,12u-girls.html,OK,12u-girls.html,
subscribe.html,a,14U Boys,14u-boys.html,OK,14u-boys.html,
subscribe.html,a,14U Girls,14u-girls.html,OK,14u-girls.html,
subscribe.html,a,16U Boys,16u-boys.html,OK,16u-boys.html,
subscribe.html,a,16U Girls,16u-girls.html,OK,16u-girls.html,
subscribe.html,a,18U Boys,18u-boys.html,OK,18u-boys.html,
subscribe.html,a,18U Girls,18u-girls.html,OK,18u-girls.html,
subscribe.html,a,Learn More →,methodology.html,OK,methodology.html,
subscribe.html,form,form,subscribe.html,OK,subscribe.html,
subscribe.html,button,Search CPI,command palette trigger,OK,js control,
subscribe.html,button,Preview signup,submit button,OK,js control,
team.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
team.html,a,Home,index.html,OK,index.html,
team.html,a,Rankings,rankings.html,OK,rankings.html,
team.html,a,Clubs,clubs.html,OK,clubs.html,
team.html,a,Tournaments,tournaments.html,OK,tournaments.html,
team.html,a,Stories,stories.html,OK,stories.html,
team.html,a,Methodology,methodology.html,OK,methodology.html,
team.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
team.html,a,Rankings,rankings.html,OK,rankings.html,
team.html,a,Clubs,clubs.html,OK,clubs.html,
team.html,a,Tournaments,tournaments.html,OK,tournaments.html,
team.html,a,Methodology,methodology.html,OK,methodology.html,
team.html,a,12U Boys,12u-boys.html,OK,12u-boys.html,
team.html,a,12U Girls,12u-girls.html,OK,12u-girls.html,
team.html,a,14U Boys,14u-boys.html,OK,14u-boys.html,
team.html,a,14U Girls,14u-girls.html,OK,14u-girls.html,
team.html,a,16U Boys,16u-boys.html,OK,16u-boys.html,
team.html,a,16U Girls,16u-girls.html,OK,16u-girls.html,
team.html,a,18U Boys,18u-boys.html,OK,18u-boys.html,
team.html,a,18U Girls,18u-girls.html,OK,18u-girls.html,
team.html,a,Learn More →,methodology.html,OK,methodology.html,
team.html,button,Search CPI,command palette trigger,OK,js control,
tournaments.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
tournaments.html,a,Home,index.html,OK,index.html,
tournaments.html,a,Rankings,rankings.html,OK,rankings.html,
tournaments.html,a,Clubs,clubs.html,OK,clubs.html,
tournaments.html,a,Tournaments,tournaments.html,OK,tournaments.html,
tournaments.html,a,Stories,stories.html,OK,stories.html,
tournaments.html,a,Methodology,methodology.html,OK,methodology.html,
tournaments.html,a,View rankings,rankings.html,OK,rankings.html,
tournaments.html,a,How CPI works,methodology.html,OK,methodology.html,
tournaments.html,a,CPI California Polo Index Ranked. Respected. Earned.,index.html,OK,index.html,
tournaments.html,a,Rankings,rankings.html,OK,rankings.html,
tournaments.html,a,Clubs,clubs.html,OK,clubs.html,
tournaments.html,a,Tournaments,tournaments.html,OK,tournaments.html,
tournaments.html,a,Methodology,methodology.html,OK,methodology.html,
tournaments.html,a,12U Boys,12u-boys.html,OK,12u-boys.html,
tournaments.html,a,12U Girls,12u-girls.html,OK,12u-girls.html,
tournaments.html,a,14U Boys,14u-boys.html,OK,14u-boys.html,
tournaments.html,a,14U Girls,14u-girls.html,OK,14u-girls.html,
tournaments.html,a,16U Boys,16u-boys.html,OK,16u-boys.html,
tournaments.html,a,16U Girls,16u-girls.html,OK,16u-girls.html,
tournaments.html,a,18U Boys,18u-boys.html,OK,18u-boys.html,
tournaments.html,a,18U Girls,18u-girls.html,OK,18u-girls.html,
tournaments.html,a,Learn More →,methodology.html,OK,methodology.html,
tournaments.html,button,Search CPI,command palette trigger,OK,js control,
