"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 23","","","6-6-7-7","","","","","","","","","","","","","","","","","","","","","",""
"26-Jul","8:00 AM","9th","SADDLEBACK COLLEGE 2","133","W115","","W118","","cu_9th","cu_10th","14BQ-133","","","cu_9th","","","","","","","","","","",""
"26-Jul","9:00 AM","11th","SADDLEBACK COLLEGE 2","136","L115","","L118","","cu_11th","cu_12th","14BQ-136","","","cu_11th","","","","","","","","","","",""
"26-Jul","10:00 AM","13th","SADDLEBACK COLLEGE 2","135","W114","","W120","","ni_13th","ni_14th","14BQ-135","","","ni_13th","","","","","","","","","","",""
"26-Jul","11:00 AM","15th","SADDLEBACK COLLEGE 2","134","L114","","L120","","ni_15th","ni_16th","14BQ-134","","","ni_15th","","","","","","","","","","",""
"","","cu_Place","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st","W144","","","","","","","","","","","","","","","","","","","","","",""
"","","2nd","L144","","","","","","","","","","","","","","","","","","","","","",""
"","","3rd","W143","","","","","","","","","","","","","","","","","","","","","",""
"","","4th","L143","","","","","","","","","","","","","","","","","","","","","",""
"","","5th","W139","","","","","","","","","","","","","","","","","","","","","",""
"","","6th","L139","","","","","","","","","","","","","","","","","","","","","",""
"","","7th","W142","","","","","","","","","","","","","","","","","","","","","",""
"","","8th","L142","","","","","","","","","","","","","","","","","","","","","",""
"","","9th","W133","","","","","","","","","","","","","","","","","","","","","",""
"","","10th","L133","","","","","","","","","","","","","","","","","","","","","",""
"","","11th","W136","","","","","","","","","","","","","","","","","","","","","",""
"","","12th","L136","","","","","","","","","","","","","","","","","","","","","",""
