"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 30","","","6-6-7-7","","","","","","","","","","","","","","","","","","","","","",""
"31-Jul","4:40 PM","Group","GARLAND ISD 2","49","au_N2(3rdA)-ZENITH ALL STARS","12","au_N3(L13A)-LONGHORN","1","","","16B-049","","","au_Group","","","","","","","","","","",""
"31-Jul","5:30 PM","Group","GARLAND ISD 2","51","au_O2(3rdD)-PAC","10.7","au_O3(3rdE)-ALAMO YELLOW","10.6","","","16B-051","","","au_Group","","","","","","","","","","",""
"Sat, August 1","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","LEWISVILLE ISD WESTSIDE 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"1-Aug","7:30 AM","5-8 v 9-12","LEWISVILLE ISD WESTSIDE 1","54","2nd pt_P-HOUSTON HYDRA","19","W38-DYNAMO","10","64","70","16B-054","","","pt_5-8 v 9-12","","","","","","","","","","",""
"1-Aug","8:30 AM","5-8 v 9-12","LEWISVILLE ISD WESTSIDE 1","56","2nd pt_M-ALAMO BLACK","15","W52-STORM TORNADOES","11","64","70","16B-056","","","pt_5-8 v 9-12","","","","","","","","","","",""
"1-Aug","9:30 AM","5-8 v 9-12","LEWISVILLE ISD WESTSIDE 1","58","L46-JUNGLE CAT","9","3rd pt_P-VIPER PIGEON BLUE","7","68","72","16B-058","","","pt_5-8 v 9-12","","","","","","","","","","",""
"1-Aug","10:30 AM","5-8 v 9-12","LEWISVILLE ISD WESTSIDE 1","60","2nd pt_N-SOUTHSIDE","15","3rd pt_M-CHICACO PARKS DISTRICT","7","68","72","16B-060","","","pt_5-8 v 9-12","","","","","","","","","","",""
"1-Aug","11:30 AM","1-2 v 3-4","LEWISVILLE ISD WESTSIDE 1","62","1st pt_N-NEW HAVEN HYDRAS","16","W46-ROCKY MOUNTAIN WARRIORS","12","78","74","16B-062","","","pt_1-2 v 3-4","","","","","","","","","","",""
"1-Aug","12:30 PM","5-6 v 7-8","LEWISVILLE ISD WESTSIDE 1","64","W54-HOUSTON HYDRA","19","W56-ALAMO BLACK","18","74","88","16B-064","","","pt_5-6 v 7-8","","","","","","","","","","",""
"1-Aug","1:30 PM","1-2 v 3-4","LEWISVILLE ISD WESTSIDE 1","66","1st pt_M-GLADIATORS GOLD","21","1st pt_P-WEST SUBURBAN","13","77","76","16B-066","","","pt_1-2 v 3-4","","","","","","","","","","",""
"1-Aug","2:30 PM","5-6 v 7-8","LEWISVILLE ISD WESTSIDE 1","68","W58-JUNGLE CAT","6","W60-SOUTHSIDE","7","76","88","16B-068","","","pt_5-6 v 7-8","","","","","","","","","","",""
"1-Aug","3:30 PM","9 semi","LEWISVILLE ISD WESTSIDE 1","70","L56-STORM TORNADOES","16","L54-DYNAMO","5","83","pt_R1","16B-070","","","pt_9 semi","","","","","","","","","","",""
"1-Aug","4:30 PM","9 semi","LEWISVILLE ISD WESTSIDE 1","72","L60-CHICACO PARKS DISTRICT","9","L58-VIPER PIGEON BLUE","10","83","pt_R2","16B-072","","","pt_9 semi","","","","","","","","","","",""
"1-Aug","5:30 PM","qtr final","LEWISVILLE ISD WESTSIDE 1","74","L62-ROCKY MOUNTAIN WARRIORS","16","W64-HOUSTON HYDRA","17","77","87","16B-074","","","pt_qtr final","","","","","","","","","","",""
"1-Aug","6:30 PM","qtr final","LEWISVILLE ISD WESTSIDE 1","76","L66-WEST SUBURBAN","8","W68-SOUTHSIDE","9","78","87","16B-076","","","pt_qtr final","","","","","","","","","","",""
"1-Aug","7:30 PM","11-13 RR","LEWISVILLE ISD WESTSIDE 1","","pt_R1(L70)-DYNAMO","15","pt_R3(L52)-BCWP","8","","","16B-76A","","","pt_11-13 RR","","","","","","","","","","",""
"","","","LEWISVILLE ISD WESTSIDE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"1-Aug","7:30 AM","5-8 v 9-12","LEWISVILLE ISD WESTSIDE 2","53","2nd au_P-LOWPO RED","17","3rd au_O-ALAMO YELLOW","12","63","69","16B-053","","","au_5-8 v 9-12","","","","","","","","","","",""
"1-Aug","8:30 AM","5-8 v 9-12","LEWISVILLE ISD WESTSIDE 2","55","2nd au_M-NARROWS","6","3rd au_N-LONGHORN","7","63","69","16B-055","","","au_5-8 v 9-12","","","","","","","","","","",""
"1-Aug","9:30 AM","5-8 v 9-12","LEWISVILLE ISD WESTSIDE 2","57","2nd au_O-PAC","23","3rd au_P-KRAKEN SATX","5","67","71","16B-057","","","au_5-8 v 9-12","","","","","","","","","","",""
"1-Aug","10:30 AM","5-8 v 9-12","LEWISVILLE ISD WESTSIDE 2","59","2nd au_N-ZENITH ALL STARS","13","3rd au_M-DAISY","7","67","71","16B-059","","","au_5-8 v 9-12","","","","","","","","","","",""
"1-Aug","11:30 AM","1-2 v 3-4","LEWISVILLE ISD WESTSIDE 2","61","1st au_N-SLAP GOLD","8.4","1st au_O-GLADIATORS BLACK","8.2","80","73","16B-061","","","au_1-2 v 3-4","","","","","","","","","","",""
"1-Aug","12:30 PM","5-6 v 7-8","LEWISVILLE ISD WESTSIDE 2","63","W53-LOWPO RED","13","W55-LONGHORN","5","73","85","16B-063","","","au_5-6 v 7-8","","","","","","","","","","",""
"1-Aug","1:30 PM","1-2 v 3-4","LEWISVILLE ISD WESTSIDE 2","65","1st au_M-LOWPO","18","1st au_P-VIPER PIGEON BLACK","5","79","75","16B-065","","","au_1-2 v 3-4","","","","","","","","","","",""
"1-Aug","2:30 PM","5-6 v 7-8","LEWISVILLE ISD WESTSIDE 2","67","W57-PAC","10","W59-ZENITH ALL STARS","12","75","85","16B-067","","","au_5-6 v 7-8","","","","","","","","","","",""
"1-Aug","3:30 PM","9-12 semi","LEWISVILLE ISD WESTSIDE 2","69","L55-NARROWS","10","L53-ALAMO YELLOW","17","82","81","16B-069","","","au_9-12 semi","","","","","","","","","","",""
"1-Aug","4:30 PM","9-12 semi","LEWISVILLE ISD WESTSIDE 2","71","L59-DAISY","12","L57-KRAKEN SATX","9","82","81","16B-071","","","au_9-12 semi","","","","","","","","","","",""
"1-Aug","5:30 PM","qtr final","LEWISVILLE ISD WESTSIDE 2","73","L61-GLADIATORS BLACK","10.3","W63-LOWPO RED","10.2","79","86","16B-073","","","au_qtr final","","","","","","","","","","",""
"1-Aug","6:30 PM","qtr final","LEWISVILLE ISD WESTSIDE 2","75","L65-VIPER PIGEON BLACK","11","W67-ZENITH ALL STARS","3","80","86","16B-075","","","au_qtr final","","","","","","","","","","",""
"Sun, August 2","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","LEWISVILLE ISD WESTSIDE 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"2-Aug","7:30 AM","semi","LEWISVILLE ISD WESTSIDE 1","79","W65-LOWPO","15","W73-GLADIATORS BLACK","5","92","91","16B-079","","","au_semi","","","","","","","","","","",""
"2-Aug","8:30 AM","semi","LEWISVILLE ISD WESTSIDE 1","80","W61-SLAP GOLD","10","W75-VIPER PIGEON BLACK","7","92","91","16B-080","","","au_semi","","","","","","","","","","",""
"2-Aug","9:30 AM","5th","LEWISVILLE ISD WESTSIDE 1","86","L73-LOWPO RED","15","L75-ZENITH ALL STARS","11","","au_6th","16B-086","","","au_5th","","","","","","","","","","",""
"2-Aug","10:30 AM","7th","LEWISVILLE ISD WESTSIDE 1","85","L63-LONGHORN","7","L67-PAC","10","","au_8th","16B-085","","","au_7th","","","","","","","","","","",""
"2-Aug","11:30 AM","3rd","LEWISVILLE ISD WESTSIDE 1","91","L79-GLADIATORS BLACK","15","L80-VIPER PIGEON BLACK","6","","au_4th","16B-091","","","au_3rd","","","","","","","","","","",""
"2-Aug","12:30 PM","1st","LEWISVILLE ISD WESTSIDE 1","92","W79-LOWPO","17","W80-SLAP GOLD","8","","au_2nd","16B-092","","","au_1st","","","","","","","","","","",""
"","","","LEWISVILLE ISD WESTSIDE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"2-Aug","7:30 AM","11th","LEWISVILLE ISD WESTSIDE 2","81","L69-NARROWS","13","L71-KRAKEN SATX","8","","au_12th","16B-081","","","au_11th","","","","","","","","","","",""
"2-Aug","8:30 AM","9th","LEWISVILLE ISD WESTSIDE 2","82","W69-ALAMO YELLOW","24","W71-DAISY","5","","au_10th","16B-082","","","au_9th","","","","","","","","","","",""
"2-Aug","9:30 AM","11-13 RR","LEWISVILLE ISD WESTSIDE 2","","pt_R3(L52)-BCWP","7","pt_R2(L72)-CHICACO PARKS DISTRICT","12","","","16B-80A","","","pt_11-13 RR","","","","","","","","","","",""
"2-Aug","10:30 AM","5th","LEWISVILLE ISD WESTSIDE 2","87","L74-ROCKY MOUNTAIN WARRIORS","12","L76-WEST SUBURBAN","14","","pt_6th","16B-087","","","pt_5th","","","","","","","","","","",""
"2-Aug","11:30 AM","7th","LEWISVILLE ISD WESTSIDE 2","88","L64-ALAMO BLACK","18","L68-JUNGLE CAT","12","","pt_8th","16B-088","","","pt_7th","","","","","","","","","","",""
"2-Aug","12:30 PM","9th","LEWISVILLE ISD WESTSIDE 2","83","W70-STORM TORNADOES","14","W72-VIPER PIGEON BLUE","12","","pt_10th","16B-083","","","pt_9th","","","","","","","","","","",""
"2-Aug","1:30 PM","11-13 RR","LEWISVILLE ISD WESTSIDE 2","84","pt_R1(L70)-DYNAMO","9","pt_R2(L72)-CHICACO PARKS DISTRICT","10","","","16B-084","","","pt_11-13 RR","","","","","","","","","","",""
"","","","GARLAND ISD 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"2-Aug","7:30 AM","semi","GARLAND ISD 2","78","W62-NEW HAVEN HYDRAS","14","W76-SOUTHSIDE","7","90","89","16B-078","","","pt_semi","","","","","","","","","","",""
"2-Aug","1:30 PM","3rd","GARLAND ISD 2","89","L77-HOUSTON HYDRA","13","L78-SOUTHSIDE","7","","pt_4th","16B-089","","","pt_3rd","","","","","","","","","","",""
"","","","GARLAND ISD 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"2-Aug","7:30 AM","semi","GARLAND ISD 1","77","W74-HOUSTON HYDRA","3","W66-GLADIATORS GOLD","27","90","89","16B-077","","","pt_semi","","","","","","","","","","",""
"2-Aug","1:30 PM","1st","GARLAND ISD 1","90","W77-GLADIATORS GOLD","15","W78-NEW HAVEN HYDRAS","13","","pt_2nd","16B-090","","","pt_1st","","","","","","","","","","",""
"","","au_Place","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st","W92-LOWPO","","","","","","","","","","","","","","","","","","","","","",""
"","","2nd","L92-SLAP GOLD","","","","","","","","","","","","","","","","","","","","","",""
"","","3rd","W91-GLADIATORS BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","4th","L91-VIPER PIGEON BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","5th","W86-LOWPO RED","","","","","","","","","","","","","","","","","","","","","",""
"","","6th","L86-ZENITH ALL STARS","","","","","","","","","","","","","","","","","","","","","",""
"","","7th","W85-PAC","","","","","","","","","","","","","","","","","","","","","",""
"","","8th","L85-LONGHORN","","","","","","","","","","","","","","","","","","","","","",""
"","","9th","W82-ALAMO YELLOW","","","","","","","","","","","","","","","","","","","","","",""
"","","10th","L82-DAISY","","","","","","","","","","","","","","","","","","","","","",""
"","","11th","W81-NARROWS","","","","","","","","","","","","","","","","","","","","","",""
"","","12th","L81-KRAKEN SATX","","","","","","","","","","","","","","","","","","","","","",""
