"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","","","","","","","","","","","","","","","","","","","","","",""
"Thu, July 30","","","6-6-7-7","","","","","","","","","","","","","","","","","","","","","",""
"2-Aug","8:30 AM","semi","GARLAND ISD 2","174","W137-PEGASUS","9","W165-SEA MONSTERS PREMIER","8","186","185","18G-174","","pt_semi","","","","","","","","","","","",""
"2-Aug","2:30 PM","3rd","GARLAND ISD 2","185","L173-SLAP","7","L174-SEA MONSTERS PREMIER","11","pt_3rd","pt_4th","18G-185","","pt_3rd","","","","","","","","","","","",""
"","","","GARLAND ISD 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","W to #","L to #","GMID","","","","","","","","","","","","","",""
"2-Aug","8:30 AM","semi","GARLAND ISD 1","173","W141-SLAP","5","W161-HOUSTON HYDRA","14","186","185","18G-173","","pt_semi","","","","","","","","","","","",""
"2-Aug","2:30 PM","1st","GARLAND ISD 1","186","W173-HOUSTON HYDRA","12","W174-PEGASUS","11","pt_1st","pt_2nd","18G-186","","pt_1st","","","","","","","","","","","",""
"","","au_Place","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st","W182-BCWP","","","","","","","","","","","","","","","","","","","","","",""
"","","2nd","L182-ZENITH ALL STARS","","","","","","","","","","","","","","","","","","","","","",""
"","","3rd","W191-ST LOUIS LIONS","","","","","","","","","","","","","","","","","","","","","",""
"","","4th","L191-STORM CYCLONES","","","","","","","","","","","","","","","","","","","","","",""
"","","5th","W192-LONGHORN WHITE","","","","","","","","","","","","","","","","","","","","","",""
"","","6th","L192-ZOO","","","","","","","","","","","","","","","","","","","","","",""
