"Day 1","","","Quarter Lengths by Day","","","","","","","","","","","","","","","","","","","","","",""
"Sat, July 18","","SUBMIT SCORES!","6-6-6-6","","","","Team Travels","","","","","","","","","","","","","","","","","",""
"19-Jul","3:20 PM","1st/2ndT","LAGUNA HILLS HS","98","W78-LYONS AQUATICS","9","W82-SHAQ","10","120","130","12G-098","","au_1st/2ndT","","","","","","","","","","","",""
"19-Jul","4:10 PM","Group","LAGUNA HILLS HS","102","au_O2-PUNAHOU","2","au_O3-LAGUNA BEACH","16","","","12G-102","","au_Group","","","","","","","","","","","",""
"19-Jul","5:50 PM","Group","LAGUNA HILLS HS","110","au_P2-SANTA BARBARA WPC B","12","au_P3-NORCAL BLACK","1","","","12G-110","","au_Group","","","","","","","","","","","",""
"19-Jul","6:40 PM","3rd/4thT","LAGUNA HILLS HS","112","L78-SEASIDE","8","L82-WHITTIER","6","202","au_W3","12G-112","","au_3rd/4thT","","","","","","","","","","","",""
"","","1st pt_S-BACK BAY NAVY","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st pt_R-SAN CLEMENTE RED","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st pt_U-DEL MAR","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st pt_T-STANFORD A","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st au_S","","","au_W bz-21-28","","au_W bz-21-28","","","21st","","","","","","","","","","","","","","",""
"","","1st au_R","","","L201-CMAC","","au_W1","","","23rd","","","","","","","","","","","","","","",""
"","","1st au_U","","","L202-NORCAL BLACK","","au_W2","","","25th","","","","","","","","","","","","","","",""
"","","1st au_T","","","4th au_T(L112)-WHITTIER","","au_W3","","","27th","","","","","","","","","","","","","","",""
"","","","","","au_W4(4th au_U)-CIU","","au_W4","","","","","","","","","","","","","","","","","",""
"Mon, July 20","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","ALISO NIGUEL HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","1v6 QF","ALISO NIGUEL HS","113","1st pt_M-NEWPORT BEACH BLUE","12","1st pt_S-BACK BAY NAVY","9","133","139","12G-113","","pt_1v6 QF","","","","","","","","","","","",""
"20-Jul","8:50 AM","2v5 QF","ALISO NIGUEL HS","118","1st pt_N-LAMORINDA A","8","1st pt_R-SAN CLEMENTE RED","13","136","142","12G-118","","pt_2v5 QF","","","","","","","","","","","",""
"20-Jul","9:40 AM","9-16 QF","ALISO NIGUEL HS","124","2nd pt_M-ROSE BOWL RED","14","2nd pt_S-LOS ALAMITOS	","10","143","151","12G-124","","pt_9-16 QF","","","","","","","","","","","",""
"20-Jul","10:30 AM","9-16 QF","ALISO NIGUEL HS","127","2nd pt_N-GREENWICH","9","2nd pt_R-908","12","146","156","12G-127","","pt_9-16 QF","","","","","","","","","","","",""
"20-Jul","11:20 AM","W to semi, L to play-in 1v4","ALISO NIGUEL HS","133","W113-NEWPORT BEACH BLUE","12","W119-680 RED A	","6","171","159","12G-133","","pt_W to semi, L to play-in 1v4","","","","","","","","","","","",""
"20-Jul","12:10 PM","W to semi, L to play-in 2v3","ALISO NIGUEL HS","136","W114-DEL MAR","12","W118-SAN CLEMENTE RED","6","172","162","12G-136","","pt_W to semi, L to play-in 2v3","","","","","","","","","","","",""
"20-Jul","1:00 PM","W to play-in","ALISO NIGUEL HS","139","L113-BACK BAY NAVY","10","L119-STANFORD A","4","159","191","12G-139","","pt_W to play-in","","","","","","","","","","","",""
"20-Jul","1:50 PM","W to play-in","ALISO NIGUEL HS","142","L114-COMMERCE","16","L118-LAMORINDA A","17","162","191","12G-142","","pt_W to play-in","","","","","","","","","","","",""
"20-Jul","2:40 PM","21st-24th","ALISO NIGUEL HS","145","L137-LAMORINDA C","6.1","L140-ARROYO GRANDE","6.2","177","175","12G-145","","pt_21st-24th","","","","","","","","","","","",""
"20-Jul","3:30 PM","21st-24th","ALISO NIGUEL HS","148","L123-FOOTHILL","11","L126-TSUNAMI","4","177","175","12G-148","","pt_21st-24th","","","","","","","","","","","",""
"20-Jul","4:20 PM","13th-16th","ALISO NIGUEL HS","151","L124-LOS ALAMITOS	","3","L122-LA JOLLA UNITED","6","185","183","12G-151","","pt_13th-16th","","","","","","","","","","","",""
"20-Jul","5:10 PM","13th-16th","ALISO NIGUEL HS","156","L117-SD SHORES","1","L127-GREENWICH","13","185","183","12G-156","","pt_13th-16th","","","","","","","","","","","",""
"20-Jul","6:00 PM","play to semi, L to 5th","ALISO NIGUEL HS","159","L133-680 RED A	","12","W139-BACK BAY NAVY","13","172","193","12G-159","","pt_play to semi, L to 5th","","","","","","","","","","","",""
"20-Jul","6:50 PM","play to semi, L to 5th","ALISO NIGUEL HS","162","L136-SAN CLEMENTE RED","3","W142-LAMORINDA A","6","171","193","12G-162","","pt_play to semi, L to 5th","","","","","","","","","","","",""
"","","","SAN CLEMENTE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","3v8 QF","SAN CLEMENTE HS","114","1st pt_O-COMMERCE","7","1st pt_U-DEL MAR","18","136","142","12G-114","","pt_3v8 QF","","","","","","","","","","","",""
"20-Jul","8:50 AM","4v7 QF","SAN CLEMENTE HS","119","1st pt_P-680 RED A	","5","1st pt_T-STANFORD A","3","133","139","12G-119","","pt_4v7 QF","","","","","","","","","","","",""
"20-Jul","9:40 AM","17th-24th","SAN CLEMENTE HS","123","3rd pt_O-LB SHORE","11","3rd pt_U-FOOTHILL","7","160","148","12G-123","","pt_17th-24th","","","","","","","","","","","",""
"20-Jul","10:30 AM","17th-24th","SAN CLEMENTE HS","126","3rd pt_P-CHAWP","9","3rd pt_T-TSUNAMI","5","160","148","12G-126","","pt_17th-24th","","","","","","","","","","","",""
"20-Jul","11:20 AM","17th-24th","SAN CLEMENTE HS","137","3rd pt_M-LAMORINDA B","13","3rd pt_S-LAMORINDA C","3","157","145","12G-137","","pt_17th-24th","","","","","","","","","","","",""
"20-Jul","12:10 PM","17th-24th","SAN CLEMENTE HS","140","3rd pt_N-ARROYO GRANDE","5","3rd pt_R-SANTA BARBARA WPC","14","157","145","12G-140","","pt_17th-24th","","","","","","","","","","","",""
"20-Jul","1:00 PM","9-16 QF","SAN CLEMENTE HS","117","2nd pt_O-SD SHORES","9","2nd pt_U-OCWPC","10","146","156","12G-117","","pt_9-16 QF","","","","","","","","","","","",""
"20-Jul","1:50 PM","9-16 QF","SAN CLEMENTE HS","122","2nd pt_P-LA PREMIER","11","2nd pt_T-LA JOLLA UNITED","4","143","151","12G-122","","pt_9-16 QF","","","","","","","","","","","",""
"20-Jul","2:40 PM","17-20 semi","SAN CLEMENTE HS","128","W201-SOUTHSIDE","11","W202-SEASIDE","4","167","168","12G-128","","au_17-20 semi","","","","","","","","","","","",""
"20-Jul","3:30 PM","17-20 semi","SAN CLEMENTE HS","129","W203-BACK BAY BLACK","11","W204-CHICAGO PARK","9","167","168","12G-129","","au_17-20 semi","","","","","","","","","","","",""
"20-Jul","4:20 PM","17th-20th","SAN CLEMENTE HS","157","W137-LAMORINDA B","1","W140-SANTA BARBARA WPC","6","181","179","12G-157","","pt_17th-20th","","","","","","","","","","","",""
"20-Jul","5:10 PM","17th-20th","SAN CLEMENTE HS","160","W123-LB SHORE","3","W126-CHAWP","8","181","179","12G-160","","pt_17th-20th","","","","","","","","","","","",""
"20-Jul","6:00 PM","9th-12th","SAN CLEMENTE HS","143","W124-ROSE BOWL RED","3","W122-LA PREMIER","9","189","187","12G-143","","pt_9th-12th","","","","","","","","","","","",""
"20-Jul","6:50 PM","9th-12th","SAN CLEMENTE HS","146","W117-OCWPC","5","W127-908","9","189","187","12G-146","","pt_9th-12th","","","","","","","","","","","",""
"","","","MISSION VIEJO HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","17-24 QF","MISSION VIEJO HS","201","3rd au_N-SOUTHSIDE","11","3rd au_R-CMAC","5","128","au_W1","12G-201","","au_17-24 QF","","","","","","","","","","","",""
"20-Jul","8:50 AM","17-24 QF","MISSION VIEJO HS","203","3rd au_M-BACK BAY BLACK","9","3rd au_S (W111)-CENTRAL COAST","6","129","au_V1","12G-203","","au_17-24 QF","","","","","","","","","","","",""
"20-Jul","9:40 AM","17-24 QF","MISSION VIEJO HS","202","3rd au_P-NORCAL BLACK","6","3rd au_T (W112)-SEASIDE","10","128","au_W2","12G-202","","au_17-24 QF","","","","","","","","","","","",""
"20-Jul","10:30 AM","17-24 QF","MISSION VIEJO HS","204","3rd au_O-PUNAHOU","3","3rd au_U-CHICAGO PARK","16","129","au_V2","12G-204","","au_17-24 QF","","","","","","","","","","","",""
"20-Jul","11:20 AM"," 21-28 W1/W4","MISSION VIEJO HS","135","au_W1-CMAC","10","au_W4(4th au_U)-CIU","9","","147A","12G-135","","au_ 21-28 W1/W4","","","","","","","","","","","",""
"20-Jul","12:10 PM","21-28 W2/W3","MISSION VIEJO HS","147","au_W2-NORCAL BLACK","13","au_W3-WHITTIER","8","","147A","12G-147","","au_21-28 W2/W3","","","","","","","","","","","",""
"20-Jul","1:00 PM","9-16 QF","MISSION VIEJO HS","131","2nd au_M-SAN CLEMENTE BLACK","10","2nd au_S(L97)-BROOKLYN HUSTLE","11","149","158","12G-131","","au_9-16 QF","","","","","","","","","","","",""
"20-Jul","1:50 PM","9-16 QF","MISSION VIEJO HS","134","2nd au_N-SAN JOSE EXPRESS","5","2nd au_R-AMERICAN RIVER","11","154","161","12G-134","","au_9-16 QF","","","","","","","","","","","",""
"20-Jul","2:40 PM","9-16 QF","MISSION VIEJO HS","130","2nd au_P-SANTA BARBARA WPC B","8","2nd au_T(L98)-LYONS AQUATICS","14","149","158","12G-130","","au_9-16 QF","","","","","","","","","","","",""
"20-Jul","3:30 PM","9-16 QF","MISSION VIEJO HS","125","2nd au_O-DAVIS","3","2nd au_U-NEWPORT BEACH WHITE","13","154","161","12G-125","","au_9-16 QF","","","","","","","","","","","",""
"20-Jul","4:20 PM","21-28 1st/2ndW","MISSION VIEJO HS","","W#W1/W4-CMAC","16","W#W2/W3-NORCAL BLACK","5","176","174","12G-135A","","au_21-28 1st/2ndW","","","","","","","","","","","",""
"20-Jul","5:10 PM","21-28 3rd/4thW","MISSION VIEJO HS","","L#L1/L4-CIU","15","L#L2/L3-WHITTIER","6","173","165","12G-147A","","au_21-28 3rd/4thW","","","","","","","","","","","",""
"20-Jul","6:00 PM","21-28 3rd/4thV","MISSION VIEJO HS","","L132-CAL REPUBLIC","12","L144-PUNAHOU","8","173","165","12G-152A","","au_21-28 3rd/4thV","","","","","","","","","","","",""
"20-Jul","6:50 PM","9th-12th","MISSION VIEJO HS","149","W131-BROOKLYN HUSTLE","10","W130-LYONS AQUATICS","11","188","186","12G-149","","au_9th-12th","","","","","","","","","","","",""
"20-Jul","7:40 PM","9th-12th","MISSION VIEJO HS","154","W125-NEWPORT BEACH WHITE","9","W134-AMERICAN RIVER","1","188","186","12G-154","","au_9th-12th","","","","","","","","","","","",""
"","","","LAGUNA HILLS HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","3v8 QF","LAGUNA HILLS HS","115","1st au_O-LAGUNA BEACH","1","1st au_U-DIABLO ALLIANCE A","3","141","155","12G-115","","au_3v8 QF","","","","","","","","","","","",""
"20-Jul","8:50 AM","4v7 QF","LAGUNA HILLS HS","120","1st au_P-NORTH IRVINE","6","1st au_T(W98)-SHAQ","11","138","150","12G-120","","au_4v7 QF","","","","","","","","","","","",""
"20-Jul","9:40 AM","1v6 QF","LAGUNA HILLS HS","116","1st au_M-SOUTH COAST RED","17","1st au_S(W97)-STANFORD B","4","138","150","12G-116","","au_1v6 QF","","","","","","","","","","","",""
"20-Jul","10:30 AM","2v5 QF","LAGUNA HILLS HS","121","1st au_N-NORTH IDAHO","4","1st au_R-TEMPLE CITY","13","141","155","12G-121","","au_2v5 QF","","","","","","","","","","","",""
"20-Jul","11:20 AM","21-28 V1/V4","LAGUNA HILLS HS","132","au_V1(L203)-CENTRAL COAST","10","au_V4(4th_au_R)-CAL REPUBLIC","3","152","152A","12G-132","","au_21-28 V1/V4","","","","","","","","","","","",""
"20-Jul","12:10 PM","W to semi, L to play-in","LAGUNA HILLS HS","138","W116-SOUTH COAST RED","7.3","W120-SHAQ","7.4","169","163","12G-138","","au_W to semi, L to play-in","","","","","","","","","","","",""
"20-Jul","1:00 PM","21-28 V2/V3","LAGUNA HILLS HS","144","au_V2(L204)-PUNAHOU","5","4th au_S(L111)-680 BLUE","10","152","152A","12G-144","","au_21-28 V2/V3","","","","","","","","","","","",""
"20-Jul","1:50 PM","W to semi, L to play-in","LAGUNA HILLS HS","141","W115-DIABLO ALLIANCE A","1","W121-TEMPLE CITY","3","170","164","12G-141","","au_W to semi, L to play-in","","","","","","","","","","","",""
"20-Jul","2:40 PM","W to play-in","LAGUNA HILLS HS","150","L116-STANFORD B","6","L120-NORTH IRVINE","14","163","190","12G-150","","au_W to play-in","","","","","","","","","","","",""
"20-Jul","3:30 PM","W to play-in","LAGUNA HILLS HS","155","L115-LAGUNA BEACH","6.2","L121-NORTH IDAHO","6.0","164","190","12G-155","","au_W to play-in","","","","","","","","","","","",""
"20-Jul","4:20 PM","13th-16th","LAGUNA HILLS HS","158","L131-SAN CLEMENTE BLACK","11","L130-SANTA BARBARA WPC B","4","184","182","12G-158","","au_13th-16th","","","","","","","","","","","",""
"20-Jul","5:10 PM","13th-16th","LAGUNA HILLS HS","161","L125-DAVIS","9.4","L134-SAN JOSE EXPRESS","9.3","184","182","12G-161","","au_13th-16th","","","","","","","","","","","",""
"20-Jul","6:00 PM","21-28 1st/2ndV","LAGUNA HILLS HS","152","W132-CENTRAL COAST","6","W144-680 BLUE","3","176","174","12G-152","","au_21-28 1st/2ndV","","","","","","","","","","","",""
"20-Jul","6:50 PM","play to semi, L to 5th","LAGUNA HILLS HS","163","L138-SOUTH COAST RED","12.3","W150-NORTH IRVINE","12.2","170","192","12G-163","","au_play to semi, L to 5th","","","","","","","","","","","",""
"20-Jul","7:40 PM","play to semi, L to 5th","LAGUNA HILLS HS","164","L141-DIABLO ALLIANCE A","6","W155-LAGUNA BEACH","0","169","192","12G-164","","au_play to semi, L to 5th","","","","","","","","","","","",""
"Tue, July 21","","","","","","","","","","pt_","au_","","","","","","","","","","","","","",""
"","","","LAGUNA HILLS HS","","","","","","","","","","no game 166","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","27th","LAGUNA HILLS HS","165","4th au_V(L152A)-PUNAHOU","8","4th au_W(L147A)-WHITTIER","15","","28th","12G-165","","au_27th","","","","","","","","","","","",""
"21-Jul","8:00 AM","25th","LAGUNA HILLS HS","173","3rd au_V(W152A)-CAL REPUBLIC","1","3rd au_W(W147A)-CIU","12","","26th","12G-173","","au_25th","","","","","","","","","","","",""
"21-Jul","9:00 AM","23rd","LAGUNA HILLS HS","174","2nd au_V(L152)-680 BLUE","3","2nd au_W(L135A)-NORCAL BLACK","6","","24th","12G-174","","au_23rd","","","","","","","","","","","",""
"21-Jul","10:00 AM","21st","LAGUNA HILLS HS","176","1st au_V(W152)-CENTRAL COAST","11","1st au_W(W135A)-CMAC","15","","22nd","12G-176","","au_21st","","","","","","","","","","","",""
"21-Jul","11:00 AM","15th","LAGUNA HILLS HS","182","L158-SANTA BARBARA WPC B","7","L161-SAN JOSE EXPRESS","8","","16th","12G-182","","au_15th","","","","","","","","","","","",""
"21-Jul","12:00 PM","17th","LAGUNA HILLS HS","167","W128-SOUTHSIDE","4","W129-BACK BAY BLACK","19","","18th","12G-167","","au_17th","","","","","","","","","","","",""
"21-Jul","1:00 PM","19th","LAGUNA HILLS HS","168","L128-SEASIDE","8","L129-CHICAGO PARK","16","","20th","12G-168","","au_19th","","","","","","","","","","","",""
"","","","MISSION VIEJO HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","21st","MISSION VIEJO HS","177","W145-ARROYO GRANDE","4","W148-FOOTHILL","12","","22nd","12G-177","","pt_21st","","","","","","","","","","","",""
"21-Jul","8:00 AM","23rd","MISSION VIEJO HS","175","L145-LAMORINDA C","5","L148-TSUNAMI","9","","24th","12G-175","","pt_23rd","","","","","","","","","","","",""
"21-Jul","9:00 AM","5th","MISSION VIEJO HS","192","L163-NORTH IRVINE","6","L164-LAGUNA BEACH","10","","6th","12G-192","","au_5th","","","","","","","","","","","",""
"21-Jul","10:00 AM","7th","MISSION VIEJO HS","190","L150-STANFORD B","9.3","L155-NORTH IDAHO","9.4","","8th","12G-190","","au_7th","","","","","","","","","","","",""
"21-Jul","11:00 AM","9th","MISSION VIEJO HS","188","W149-LYONS AQUATICS","6","W154-NEWPORT BEACH WHITE","10","","10th","12G-188","","au_9th","","","","","","","","","","","",""
"21-Jul","12:00 PM","11th","MISSION VIEJO HS","186","L149-BROOKLYN HUSTLE","8","L154-AMERICAN RIVER","9","","12th","12G-186","","au_11th","","","","","","","","","","","",""
"21-Jul","1:00 PM","13th","MISSION VIEJO HS","184","W158-SAN CLEMENTE BLACK","7","W161-DAVIS","8","","14th","12G-184","","au_13th","","","","","","","","","","","",""
"","","","SAN CLEMENTE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","semi","SAN CLEMENTE HS","172","W136-DEL MAR","13","W159-BACK BAY NAVY","6","197","196","12G-172","","pt_semi","","","","","","","","","","","",""
"21-Jul","8:00 AM","9th","SAN CLEMENTE HS","189","W143-LA PREMIER","5","W146-908","1","","10th","12G-189","","pt_9th","","","","","","","","","","","",""
"21-Jul","9:00 AM","11th","SAN CLEMENTE HS","187","L143-ROSE BOWL RED","4","L146-OCWPC","16","","12th","12G-187","","pt_11th","","","","","","","","","","","",""
"21-Jul","10:00 AM","13th","SAN CLEMENTE HS","185","W151-LA JOLLA UNITED","5","W156-GREENWICH","13","","14th","12G-185","","pt_13th","","","","","","","","","","","",""
"21-Jul","11:00 AM","15th","SAN CLEMENTE HS","183","L151-LOS ALAMITOS	","4","L156-SD SHORES","8","","16th","12G-183","","pt_15th","","","","","","","","","","","",""
"21-Jul","12:00 PM","17th","SAN CLEMENTE HS","181","W157-SANTA BARBARA WPC","8","W160-CHAWP","6","","18th","12G-181","","pt_17th","","","","","","","","","","","",""
"21-Jul","1:00 PM","19th","SAN CLEMENTE HS","179","L157-LAMORINDA B","5","L160-LB SHORE","11","","20th","12G-179","","pt_19th","","","","","","","","","","","",""
"","","","ALISO NIGUEL HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","semi","ALISO NIGUEL HS","171","W133-NEWPORT BEACH BLUE","11","W162-LAMORINDA A","7","197","196","12G-171","","pt_semi","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","ALISO NIGUEL HS","169","W138-SHAQ","7","W164-DIABLO ALLIANCE A","0","195","194","12G-169","","au_semi","","","","","","","","","","","",""
"21-Jul","9:00 AM","semi","ALISO NIGUEL HS","170","W141-TEMPLE CITY","10","W163-SOUTH COAST RED","4","195","194","12G-170","","au_semi","","","","","","","","","","","",""
"21-Jul","10:00 AM","5th","ALISO NIGUEL HS","193","L159-680 RED A	","8","L162-SAN CLEMENTE RED","11","","6th","12G-193","","pt_5th","","","","","","","","","","","",""
"21-Jul","11:00 AM","7th","ALISO NIGUEL HS","191","L139-STANFORD A","5","L142-COMMERCE","7","","8th","12G-191","","pt_7th","","","","","","","","","","","",""
"21-Jul","12:00 PM","3rd","ALISO NIGUEL HS","194","L169-DIABLO ALLIANCE A","3","L170-SOUTH COAST RED","8","","4th","12G-194","","au_3rd","","","","","","","","","","","",""
"21-Jul","1:00 PM","1st","ALISO NIGUEL HS","195","W169-SHAQ","5","W170-TEMPLE CITY","4","","2nd","12G-195","","au_1st","","","","","","","","","","","",""
"","","","WOOLLETT LEFT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","12:00 PM","3rd","WOOLLETT LEFT","196","L171-LAMORINDA A","6","L172-BACK BAY NAVY","8","","4th","12G-196","","pt_3rd","","","","","","","","","","","",""
"","","","WOOLLETT RIGHT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","L to #","GMID","","","","","","","","","","","","","",""
"21-Jul","12:00 PM","1st","WOOLLETT RIGHT","197","W171-NEWPORT BEACH BLUE","10","W172-DEL MAR","6","","2nd","12G-197","","pt_1st","","","","","","","","","","","",""
"","","au_Place","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st","W195-SHAQ","","","","","","","","","","","","","","","","","","","","","",""
"","","2nd","L195-TEMPLE CITY","","","","","","","","","","","","","","","","","","","","","",""
"","","3rd","W194-SOUTH COAST RED","","","","","","","","","","","","","","","","","","","","","",""
"","","4th","L194-DIABLO ALLIANCE A","","","","","","","","","","","","","","","","","","","","","",""
"","","5th","W192-LAGUNA BEACH","","","","","","","","","","","","","","","","","","","","","",""
"","","6th","L192-NORTH IRVINE","","","","","","","","","","","","","","","","","","","","","",""
"","","7th","W190-NORTH IDAHO","","","","","","","","","","","","","","","","","","","","","",""
"","","8th","L190-STANFORD B","","","","","","","","","","","","","","","","","","","","","",""
"","","9th","W188-NEWPORT BEACH WHITE","","","","","","","","","","","","","","","","","","","","","",""
"","","10th","L188-LYONS AQUATICS","","","","","","","","","","","","","","","","","","","","","",""
"","","11th","W186-AMERICAN RIVER","","","","","","","","","","","","","","","","","","","","","",""
"","","12th","L186-BROOKLYN HUSTLE","","","","","","","","","","","","","","","","","","","","","",""
"","","13th","W184-DAVIS","","","","","","","","","","","","","","","","","","","","","",""
"","","14th","L184-SAN CLEMENTE BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","15th","W182-SAN JOSE EXPRESS","","","","","","","","","","","","","","","","","","","","","",""
"","","16th","L182-SANTA BARBARA WPC B","","","","","","","","","","","","","","","","","","","","","",""
"","","17th","W167-BACK BAY BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","18th","L167-SOUTHSIDE","","","","","","","","","","","","","","","","","","","","","",""
"","","19th","W168-CHICAGO PARK","","","","","","","","","","","","","","","","","","","","","",""
"","","20th","L168-SEASIDE","","","","","","","","","","","","","","","","","","","","","",""
"","","21st","W176-CMAC","","","","","","","","","","","","","","","","","","","","","",""
"","","22nd","L176-CENTRAL COAST","","","","","","","","","","","","","","","","","","","","","",""
"","","23rd","W174-NORCAL BLACK","","","","","","","","","","","","","","","","","","","","","",""
"","","24th","L174-680 BLUE","","","","","","","","","","","","","","","","","","","","","",""
"","","25th","W173-CAL REPUBLIC","","","","","","","","","","","","","","","","","","","","","",""
"","","26th","L173-CAL REPUBLIC","","","","","","","","","","","","","","","","","","","","","",""
"","","27th","W165-PUNAHOU","","","","","","","","","","","","","","","","","","","","","",""
"","","28th","L165-PUNAHOU","","","","","","","","","","","","","","","","","","","","","",""
"","","C","D","","F (RR)","","H","","","","","","","","","","","","","","","","","",""
"","","C1(3)-COMMERCE","D1(4)-680 RED A","","F1(6)-BACK BAY NAVY","","H1(8)-DEL MAR","","","","","","","","","","","","","","","","","",""
"","","C2(30)-BROOKLYN HUSTLE","D2(29)-TEMPLE CITY","","F2(27)-DAVIS","","H2(25)-SOUTH COAST RED","","","","","","","","","","","","","","","","","",""
"","","C3(35)-SEASIDE","D3(36)-NEWPORT BEACH WHITE","","F3(38)-SAN JOSE EXPRESS","","H3(40)-SANTA BARBARA WPC B","","","","","","","","","","","","","","","","","",""
"","","","","","F4(50)-WHITTIER","","","","","","","","","","","","","","","","","","","",""
"","","C","D","","F (RR)","","H","","","","","","","","","","","","","","","","","",""
"","","C1(3)-COMMERCE","D1(4)-680 RED A","","F1(6)-BACK BAY NAVY","","H1(8)-DEL MAR","","","","","","","","","","","","","","","","","",""
"","","C2(30)-BROOKLYN HUSTLE","D2(29)-TEMPLE CITY","","F2(27)-DAVIS","","H2(25)-SOUTH COAST RED","","","","","","","","","","","","","","","","","",""
"","","C3(35)-SEASIDE","D3(36)-NEWPORT BEACH WHITE","","F3(38)-SAN JOSE EXPRESS","","H3(40)-SANTA BARBARA WPC B","","","","","","","","","","","","","","","","","",""
"","","","","","F4(50)-WHITTIER","","","","","","","","","","","","","","","","","","","",""
"","","3","4","5","6","7","8","","","","","","","","","","","","","","","","","",""
"","","30","29","28","27","26","25","","","","","","","","","","","","","","","","","",""
"","","35","36","37","38","39","40","","","","","","","","","","","","","","","","","",""
"","","","","","50-","","","","","","","","","","","","","","","","","","","",""
"","","K (RR)","L","","N","","P","","","","","","","","","","","","","","","","","",""
"","","K1(11)-TSUNAMI","L1(12)-SANTA BARBARA WPC","","N1(14)-ARROYO GRANDE","","P1(16)-LAMORINDA B","","","","","","","","","","","","","","","","","",""
"","","K2(22)-LOS ALAMITOS","L2(21)-FOOTHILL","","N2(19)-LB SHORE","","P2(17)-DIABLO ALLIANCE A","","","","","","","","","","","","","","","","","",""
"","","K3(43)-680 BLUE","L3(44)-SAN CLEMENTE BLACK","","N3(46)-LYONS AQUATICS","","P3(48)-CAL REPUBLIC","","","","","","","","","","","","","","","","","",""
"","","K4(49)-NORTH IDAHO","L4(52)-CMAC","","","","","","","","","","","","","","","","","","","","","",""
"","","11","12","13","14","15","16","","","","","","","","","","","","","","","","","",""
"","","22","21","20","19","18","17","","","","","","","","","","","","","","","","","",""
"","","43","44","45","46","47","48","","","","","","","","","","","","","","","","","",""
"","","49","52","","","","","","","","","","","","","","","","","","","","","",""
"","","K (RR)","L","","N","","P","","","","","","","","","","","","","","","","","",""
"","","K1(11)-TSUNAMI","L1(12)-SANTA BARBARA WPC","","N1(14)-ARROYO GRANDE","","P1(16)-LAMORINDA B","","","","","","","","","","","","","","","","","",""
"","","K2(22)-LOS ALAMITOS","L2(21)-FOOTHILL","","N2(19)-LB SHORE","","P2(17)-DIABLO ALLIANCE A","","","","","","","","","","","","","","","","","",""
"","","K3(43)-680 BLUE","L3(44)-SAN CLEMENTE BLACK","","N3(46)-LYONS AQUATICS","","P3(48)-CAL REPUBLIC","","","","","","","","","","","","","","","","","",""
"","","K4(49)-NORTH IDAHO","L4(52)-CMAC","","","","","","","","","","","","","","","","","","","","","",""
