"Day 1","HOT! RESULTS","SUBMIT SCORES!","Quarter Lengths by Day","BRACKET BREAKER","","","","","","","","","","","","","","","","","","","","",""
"Sat, July 18","","","6-6-7-7","","","","","","","","","","","","","","","","","","","","","",""
"20-Jul","9:00 AM","21-24 RR","UC IRVINE 2","122","3rd pt_T-INNES ARDEN","8","3rd pt_S-ARROYO GRANDE","14","","","14G-122","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","10:00 AM","13-20 qtr","UC IRVINE 2","126","L113-COMMERCE","12","2nd pt_U-CC UNITED","8","150","154","14G-126","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","11:00 AM","13-20 qtr","UC IRVINE 2","130","L114-HONOLULU A","8","2nd pt_S-LB SHORE","10","150","154","14G-130","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","12:00 PM","13-20 qtr","UC IRVINE 2","134","L109-LAGUNA BEACH","14.3","2nd pt_T-SOUTH COAST RED","14.2","158","162","14G-134","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","1:00 PM","13-20 qtr","UC IRVINE 2","138","L110-TEXAS THUNDER","7","2nd pt_R-STANFORD B","6","158","162","14G-138","","pt_13-20 qtr","","","","","","","","","","","",""
"20-Jul","2:00 PM","21-24 RR","UC IRVINE 2","142","3rd pt_U-SAN CLEMENTE BLACK","8","3rd pt_S-ARROYO GRANDE","12","","","14G-142","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","3:00 PM","21-24 RR","UC IRVINE 2","146","3rd pt_T-INNES ARDEN","14","3rd pt_R-MAVERICKS","19","","","14G-146","","pt_21-24 RR","","","","","","","","","","","",""
"20-Jul","4:00 PM","13-16 semi","UC IRVINE 2","150","W126-COMMERCE","10","W130-LB SHORE","8","178","177","14G-150","","pt_13-16 semi","","","","","","","","","","","",""
"20-Jul","5:00 PM","17-20 semi","UC IRVINE 2","154","L130-HONOLULU A","12","L126-CC UNITED","8","170","169","14G-154","","pt_17-20 semi","","","","","","","","","","","",""
"20-Jul","6:00 PM","13-16 semi","UC IRVINE 2","158","W134-LAGUNA BEACH","9","W138-TEXAS THUNDER","11","178","177","14G-158","","pt_13-16 semi","","","","","","","","","","","",""
"20-Jul","7:00 PM","17-20 semi","UC IRVINE 2","162","L138-STANFORD B","11.6","L134-SOUTH COAST RED","11.5","170","169","14G-162","","pt_17-20 semi","","","","","","","","","","","",""
"","","","LA SERNA HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"20-Jul","10:00 AM","5-8 v 9-12","LA SERNA HS","119","2nd au_P-CDM","2","W112-CLOVIS A","6","143","151","14G-119","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","11:00 AM","5-8 v 9-12","LA SERNA HS","123","2nd au_M-LAMORINDA B","11","W115-BIG VALLEY","5","143","151","14G-123","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","12:00 PM","5-8 v 9-12","LA SERNA HS","127","2nd au_O-SD SHORES GOLD","9","W116-LA JOLLA UNITED","8","147","155","14G-127","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","1:00 PM","5-8 v 9-12","LA SERNA HS","131","2nd au_N-SHAQ","4","W111-ELITE","12","147","155","14G-131","","au_5-8 v 9-12","","","","","","","","","","","",""
"20-Jul","2:00 PM","5-6 v 7-8","LA SERNA HS","143","W119-CLOVIS A","8","W123-LAMORINDA B","10","159","188","14G-143","","au_5-6 v 7-8","","","","","","","","","","","",""
"20-Jul","3:00 PM","9-12 semi","LA SERNA HS","151","L123-BIG VALLEY","7","L119-CDM","9","183","184","14G-151","","au_9-12 semi","","","","","","","","","","","",""
"20-Jul","4:00 PM","5-6 v 7-8","LA SERNA HS","147","W127-SD SHORES GOLD","12","W131-ELITE","5","163","188","14G-147","","au_5-6 v 7-8","","","","","","","","","","","",""
"20-Jul","5:00 PM","9-12 semi","LA SERNA HS","155","L131-SHAQ","6","L127-LA JOLLA UNITED","7","183","184","14G-155","","au_9-12 semi","","","","","","","","","","","",""
"","","","OCEAN VIEW HS 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"20-Jul","2:00 PM","1-2 v 3-4","OCEAN VIEW HS 1","135","1st au_N-DAVIS","4.4","1st au_O-ROGUE 619","4.2","172","159","14G-135","","au_1-2 v 3-4","","","","","","","","","","","",""
"20-Jul","3:00 PM","1-2 v 3-4","OCEAN VIEW HS 1","139","1st au_M-680 RED","5","1st au_P-SD DONS","6","171","163","14G-139","","au_1-2 v 3-4","","","","","","","","","","","",""
"","","","BECKMAN HS 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"20-Jul","6:00 PM","play to semi","BECKMAN HS 1","159","L135-ROGUE 619","14","W143-LAMORINDA B","6","171","187","14G-159","","au_play to semi","","","","","","","","","","","",""
"20-Jul","7:00 PM","play to semi","BECKMAN HS 1","163","L139-680 RED","14","W147-SD SHORES GOLD","12","172","187","14G-163","","au_play to semi","","","","","","","","","","","",""
"","","","LONG BEACH CC 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"20-Jul","8:00 AM","21-24 RR","LONG BEACH CC 2","120","3rd au_U-TOPAZ TSUNAMI","2","3rd au_R-LOWPO","12","","","14G-120","","au_21-24 RR","","","","","","","","","","","",""
"20-Jul","9:00 AM","21-24 RR","LONG BEACH CC 2","124","3rd au_T-PUNAHOU","3","3rd au_S-CHICAGO PARK","7","","","14G-124","","au_21-24 RR","","","","","","","","","","","",""
"20-Jul","10:00 AM","13-20 qtr","LONG BEACH CC 2","128","L115-SOUTHSIDE","3","2nd au_U-BROOKLYN HUSTLE","7","152","156","14G-128","","au_13-20 qtr","","","","","","","","","","","",""
"20-Jul","11:00 AM","13-20 qtr","LONG BEACH CC 2","132","L116-NORTHWEST","9","2nd au_S-AMERICAN RIVER","7","152","156","14G-132","","au_13-20 qtr","","","","","","","","","","","",""
"20-Jul","12:00 PM","13-20 qtr","LONG BEACH CC 2","136","L111-NORCO","5","2nd au_T-KEARNS","6","160","164","14G-136","","au_13-20 qtr","","","","","","","","","","","",""
"20-Jul","1:00 PM","13-20 qtr","LONG BEACH CC 2","140","L112-TEMPLE CITY","15","2nd au_R-CENTRAL COAST","6","160","164","14G-140","","au_13-20 qtr","","","","","","","","","","","",""
"20-Jul","2:00 PM","21-24 RR","LONG BEACH CC 2","144","3rd au_U-TOPAZ TSUNAMI","2","3rd au_S-CHICAGO PARK","16","","","14G-144","","au_21-24 RR","","","","","","","","","","","",""
"20-Jul","3:00 PM","21-24 RR","LONG BEACH CC 2","148","3rd au_T-PUNAHOU","5","3rd au_R-LOWPO","6","","","14G-148","","au_21-24 RR","","","","","","","","","","","",""
"20-Jul","4:00 PM","13-16 semi","LONG BEACH CC 2","152","W128-BROOKLYN HUSTLE","10","W132-NORTHWEST","4","179","180","14G-152","","au_13-16 semi","","","","","","","","","","","",""
"20-Jul","5:00 PM","17-20 semi","LONG BEACH CC 2","156","L132-AMERICAN RIVER","5","L128-SOUTHSIDE","7","175","176","14G-156","","au_17-20 semi","","","","","","","","","","","",""
"20-Jul","6:00 PM","13-16 semi","LONG BEACH CC 2","160","W136-KEARNS","4","W140-TEMPLE CITY","11","179","180","14G-160","","au_13-16 semi","","","","","","","","","","","",""
"20-Jul","7:00 PM","17-20 semi","LONG BEACH CC 2","164","L140-CENTRAL COAST","8","L136-NORCO","11","175","176","14G-164","","au_17-20 semi","","","","","","","","","","","",""
"Tue, July 21","","","","","","","","","","","au_","","","","","","","","","","","","","",""
"","","","UC IRVINE 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","21-24 RR","UC IRVINE 2","165","3rd pt_T-INNES ARDEN","11.4","3rd pt_U-SAN CLEMENTE BLACK","11.3","","","14G-165","","pt_21-24 RR","","","","","","","","","","","",""
"21-Jul","8:00 AM","21-24 RR","UC IRVINE 2","166","3rd pt_R-MAVERICKS","14","3rd pt_S-ARROYO GRANDE","8","","","14G-166","","pt_21-24 RR","","","","","","","","","","","",""
"21-Jul","9:00 AM","semi","UC IRVINE 2","174","W133-908","8","W161-DIABLO ALLIANCE A","10","192","191","14G-174","","pt_semi","","","","","","","","","","","",""
"21-Jul","10:00 AM","13th","UC IRVINE 2","178","W150-COMMERCE","9.8","W158-TEXAS THUNDER","9.9","","","14G-178","","pt_13th","","","","","","","","","","","",""
"21-Jul","11:00 AM","15th","UC IRVINE 2","177","L150-LB SHORE","12","L158-LAGUNA BEACH","7","","","14G-177","","pt_15th","","","","","","","","","","","",""
"21-Jul","12:00 PM","17th","UC IRVINE 2","170","W154-HONOLULU A","8","W162-STANFORD B","9","","","14G-170","","pt_17th","","","","","","","","","","","",""
"21-Jul","1:00 PM","19th","UC IRVINE 2","169","L154-CC UNITED","5","L162-SOUTH COAST RED","11","","","14G-169","","pt_19th","","","","","","","","","","","",""
"","","","GARDEN GROVE HS","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","21-24 RR","GARDEN GROVE HS","167","3rd au_T-PUNAHOU","13","3rd au_U-TOPAZ TSUNAMI","6","","","14G-167","","au_21-24 RR","","","","","","","","","","","",""
"21-Jul","8:00 AM","21-24 RR","GARDEN GROVE HS","168","3rd au_R-LOWPO","9","3rd au_S-CHICAGO PARK","8","","","14G-168","","au_21-24 RR","","","","","","","","","","","",""
"21-Jul","9:00 AM","9th","GARDEN GROVE HS","183","W151-CDM","5","W155-LA JOLLA UNITED","13","","","14G-183","","au_9th","","","","","","","","","","","",""
"21-Jul","10:00 AM","11th","GARDEN GROVE HS","184","L151-BIG VALLEY","8","L155-SHAQ","9","","","14G-184","","au_11th","","","","","","","","","","","",""
"21-Jul","11:00 AM","13th","GARDEN GROVE HS","179","W152-BROOKLYN HUSTLE","5","W160-TEMPLE CITY","6","","","14G-179","","au_13th","","","","","","","","","","","",""
"21-Jul","12:00 PM","15th","GARDEN GROVE HS","180","L152-NORTHWEST","9","L160-KEARNS","10","","","14G-180","","au_15th","","","","","","","","","","","",""
"21-Jul","1:00 PM","17th","GARDEN GROVE HS","175","W156-SOUTHSIDE","7","W164-NORCO","11","","","14G-175","","au_17th","","","","","","","","","","","",""
"","","","UC IRVINE 1","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","7th","UC IRVINE 1","185","L141-SANTA BARBARA WPC A","9","L145-CHAWP WHITE","10","","","14G-185","","pt_7th","","","","","","","","","","","",""
"21-Jul","8:00 AM","5th","UC IRVINE 1","186","L157-SAN CLEMENTE RED","5","L161-STANFORD A","10","","","14G-186","","pt_5th","","","","","","","","","","","",""
"21-Jul","9:00 AM","semi","UC IRVINE 1","173","W137-NEWPORT BEACH BLUE","12","W157-PATRIOT NAVY","5","192","191","14G-173","","pt_semi","","","","","","","","","","","",""
"21-Jul","10:00 AM","9th","UC IRVINE 1","182","W149-SANTA CRUZ","11","W153-LAMORINDA A","10","","","14G-182","","pt_9th","","","","","","","","","","","",""
"21-Jul","11:00 AM","11th","UC IRVINE 1","181","L149-SD SHORES BLACK","10","L153-GREENWICH","6","","","14G-181","","pt_11th","","","","","","","","","","","",""
"","","","LONG BEACH CC 2","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"21-Jul","7:00 AM","semi","LONG BEACH CC 2","171","W139-SD DONS","12","W159-ROGUE 619","3","190","189","14G-171","","au_semi","","","","","","","","","","","",""
"21-Jul","8:00 AM","semi","LONG BEACH CC 2","172","W135-DAVIS","7","W163-680 RED","8","190","189","14G-172","","au_semi","","","","","","","","","","","",""
"21-Jul","9:00 AM","5th","LONG BEACH CC 2","187","L159-LAMORINDA B","8","L163-SD SHORES GOLD","12","","","14G-187","","au_5th","","","","","","","","","","","",""
"21-Jul","10:00 AM","7th","LONG BEACH CC 2","188","L143-CLOVIS A","10","L147-ELITE","9","","","14G-188","","au_7th","","","","","","","","","","","",""
"21-Jul","11:00 AM","3rd","LONG BEACH CC 2","189","L171-ROGUE 619","6","L172-DAVIS","9","","","14G-189","","au_3rd","","","","","","","","","","","",""
"21-Jul","12:00 PM","1st","LONG BEACH CC 2","190","W171-SD DONS","9","W172-680 RED","4","","","14G-190","","au_1st","","","","","","","","","","","",""
"21-Jul","1:00 PM","19th","LONG BEACH CC 2","176","L156-AMERICAN RIVER","4","L164-CENTRAL COAST","7","","","14G-176","","au_19th","","","","","","","","","","","",""
"","","","WOOLLETT LEFT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"21-Jul","2:30 PM","3rd","WOOLLETT LEFT","191","L173-PATRIOT NAVY","13","L174-908","10","","","14G-191","","pt_3rd","","","","","","","","","","","",""
"","","","WOOLLETT RIGHT","","","","","","","","","","","","","","","","","","","","","",""
"","","Type","Location","","White","","Dark","","","","GMID","","","","","","","","","","","","","",""
"21-Jul","2:30 PM","1st","WOOLLETT RIGHT","192","W173-NEWPORT BEACH BLUE","18","W174-DIABLO ALLIANCE A","6","","","14G-192","","pt_1st","","","","","","","","","","","",""
"","","au_Place","","","","","","","","","","","","","","","","","","","","","","",""
"","","1st","W190-SD DONS","","","","","","","","","","","","","","","","","","","","","",""
"","","2nd","L190-680 RED","","","","","","","","","","","","","","","","","","","","","",""
"","","3rd","W189-DAVIS","","","","","","","","","","","","","","","","","","","","","",""
"","","4th","L189-ROGUE 619","","","","","","","","","","","","","","","","","","","","","",""
"","","5th","W187-SD SHORES GOLD","","","","","","","","","","","","","","","","","","","","","",""
"","","6th","L187-LAMORINDA B","","","","","","","","","","","","","","","","","","","","","",""
"","","7th","W188-CLOVIS A","","","","","","","","","","","","","","","","","","","","","",""
"","","8th","L188-ELITE","","","","","","","","","","","","","","","","","","","","","",""
"","","9th","W183-LA JOLLA UNITED","","","","","","","","","","","","","","","","","","","","","",""
"","","10th","L183-CDM","","","","","","","","","","","","","","","","","","","","","",""
"","","11th","W184-SHAQ","","","","","","","","","","","","","","","","","","","","","",""
"","","12th","L184-BIG VALLEY","","","","","","","","","","","","","","","","","","","","","",""
"","","13th","W179-TEMPLE CITY","","","","","","","","","","","","","","","","","","","","","",""
"","","14th","L179-BROOKLYN HUSTLE","","","","","","","","","","","","","","","","","","","","","",""
"","","15th","W180-KEARNS","","","","","","","","","","","","","","","","","","","","","",""
"","","16th","L180-NORTHWEST","","","","","","","","","","","","","","","","","","","","","",""
"","","17th","W175-NORCO","","","","","","","","","","","","","","","","","","","","","",""
"","","18th","L175-SOUTHSIDE","","","","","","","","","","","","","","","","","","","","","",""
"","","19th","W176-CENTRAL COAST","","","","","","","","","","","","","","","","","","","","","",""
"","","20th","L176-AMERICAN RIVER","","","","","","","","","","","","","","","","","","","","","",""
"","","21st","LOWPO","","","","","","","","","","","","","","","","","","","","","",""
"","","22nd","CHICAGO PARK","","","","","","","","","","","","","","","","","","","","","",""
"","","23rd","PUNAHOU","","","","","","","","","","","","","","","","","","","","","",""
"","","24th","TOPAZ TSUNAMI","","","","","","","","","","","","","","","","","","","","","",""
